"cross_space","cross_run","p_obs","core_core","core_trans","trans_core","trans_trans","land_het","d","v","dcorr"
"var","97.5%",0.2,5.21992452403317,8.94534922848699,0.750442078293011,27.6482905144566,0.000977517106549364,"g4","g4","4"
"var","97.5%",0.3,10.0468515166789,9.05336625294019,3.51437749629613,23.4754137264785,0.000977517106549364,"g4","g4","4"
"var","97.5%",0.4,12.9272067639602,8.37519003829881,7.00769594254032,23.9884790206119,0.000977517106549364,"g4","g4","4"
"var","97.5%",0.5,14.4840108414666,7.38311625580401,11.2911767625855,28.2267809139785,0.000977517106549364,"g4","g4","4"
"var","97.5%",0.6,15.234963992241,7.02636413275904,15.1331536763807,32.0237303494242,0.000977517106549364,"g4","g4","4"
"var","97.5%",0.7,15.007819635684,6.55284759133675,19.3426083621625,34.1846523370678,0.000977517106549364,"g4","g4","4"
"var","97.5%",0.8,15.2087006659335,6.16302770650049,22.795207994448,36.1870064445488,0.000977517106549364,"g4","g4","4"
"var","97.5%",0.9,14.8586536754261,5.86365738884561,26.2623055705111,37.7883966380667,0.000977517106549364,"g4","g4","4"
"var","97.5%",1,14.5890423339366,5.74031895314027,29.3788743422761,38.3514496655059,0.000977517106549364,"g4","g4","4"
"mean","2.5%",0.1,0.8822021484375,10.1578369140625,0.0018310546875,6.8883544921875,0.000977517106549364,"g4","g4","8"
"mean","2.5%",0.2,4.561865234375,5.1564453125,0.1127197265625,8.449462890625,0.000977517106549364,"g4","g4","8"
"mean","2.5%",0.3,7.4987548828125,3.1283447265625,0.3048828125,9.1307861328125,0.000977517106549364,"g4","g4","8"
"mean","2.5%",0.4,9.832177734375,2.1585693359375,0.5157470703125,9.60009765625,0.000977517106549364,"g4","g4","8"
"mean","2.5%",0.5,11.4666748046875,1.606787109375,0.73369140625,9.9485107421875,0.000977517106549364,"g4","g4","8"
"mean","2.5%",0.6,12.711181640625,1.26611328125,0.91591796875,10.0662353515625,0.000977517106549364,"g4","g4","8"
"mean","2.5%",0.7,13.58486328125,1.0902099609375,1.146435546875,10.167431640625,0.000977517106549364,"g4","g4","8"
"mean","2.5%",0.8,14.2667236328125,0.947998046875,1.3519287109375,10.0483154296875,0.000977517106549364,"g4","g4","8"
"mean","2.5%",0.9,14.7984130859375,0.8359130859375,1.552197265625,9.6528564453125,0.000977517106549364,"g4","g4","8"
"mean","2.5%",1,15.205712890625,0.764404296875,1.749072265625,9.32802734375,0.000977517106549364,"g4","g4","8"
"mean","50%",0.1,1.20654296875,10.9794921875,0.00830078125,10.79833984375,0.000977517106549364,"g4","g4","8"
"mean","50%",0.2,5.6279296875,5.841796875,0.18505859375,11.92041015625,0.000977517106549364,"g4","g4","8"
"mean","50%",0.3,9.1494140625,3.83984375,0.533203125,11.99169921875,0.000977517106549364,"g4","g4","8"
"mean","50%",0.4,11.39013671875,2.86083984375,0.99755859375,11.6943359375,0.000977517106549364,"g4","g4","8"
"mean","50%",0.5,12.91650390625,2.3125,1.44482421875,11.5244140625,0.000977517106549364,"g4","g4","8"
"mean","50%",0.6,14.05126953125,1.970703125,1.92138671875,11.12060546875,0.000977517106549364,"g4","g4","8"
"mean","50%",0.7,14.80712890625,1.70166015625,2.3525390625,10.7255859375,0.000977517106549364,"g4","g4","8"
"mean","50%",0.8,15.3671875,1.49609375,2.7548828125,10.4775390625,0.000977517106549364,"g4","g4","8"
"mean","50%",0.9,15.7900390625,1.3447265625,3.1455078125,10.45556640625,0.000977517106549364,"g4","g4","8"
"mean","50%",1,16.12548828125,1.23583984375,3.50048828125,10.30224609375,0.000977517106549364,"g4","g4","8"
"mean","97.5%",0.1,1.37978515625,12.2711181640625,0.0644775390625,12.3681884765625,0.000977517106549364,"g4","g4","8"
"mean","97.5%",0.2,6.594140625,7.0642578125,0.3101806640625,13.097802734375,0.000977517106549364,"g4","g4","8"
"mean","97.5%",0.3,10.1154541015625,4.71552734375,0.724951171875,12.7840087890625,0.000977517106549364,"g4","g4","8"
"mean","97.5%",0.4,12.3310546875,3.5146240234375,1.22646484375,12.2703857421875,0.000977517106549364,"g4","g4","8"
"mean","97.5%",0.5,13.844775390625,2.828369140625,1.8151611328125,11.917919921875,0.000977517106549364,"g4","g4","8"
"mean","97.5%",0.6,14.8166259765625,2.3429931640625,2.3890869140625,11.594189453125,0.000977517106549364,"g4","g4","8"
"mean","97.5%",0.7,15.581494140625,2.02568359375,2.90146484375,11.2880615234375,0.000977517106549364,"g4","g4","8"
"mean","97.5%",0.8,16.1982666015625,1.820751953125,3.4281005859375,11.0085693359375,0.000977517106549364,"g4","g4","8"
"mean","97.5%",0.9,16.6378662109375,1.66181640625,3.874365234375,10.7403076171875,0.000977517106549364,"g4","g4","8"
"mean","97.5%",1,16.99814453125,1.5433837890625,4.3229248046875,10.6839111328125,0.000977517106549364,"g4","g4","8"
"var","2.5%",0.1,0.682068455790262,3.73771213744043,0.00182604300311584,27.2861027185285,0.000977517106549364,"g4","g4","8"
"var","2.5%",0.2,3.52747644031036,4.60481439107557,0.354339903890213,18.3445238995296,0.000977517106549364,"g4","g4","8"
"var","2.5%",0.3,6.11445224198894,4.73529178026485,1.62159549120235,17.5677618151653,0.000977517106549364,"g4","g4","8"
"var","2.5%",0.4,7.26211865854869,4.48515064168652,3.39433648639877,19.0159075635386,0.000977517106549364,"g4","g4","8"
"var","2.5%",0.5,8.16726997800587,4.1142827515961,5.24734352089443,20.9173626703018,0.000977517106549364,"g4","g4","8"
"var","2.5%",0.6,8.37263837499236,3.8496413543194,6.94712205217498,22.1326127963099,0.000977517106549364,"g4","g4","8"
"var","2.5%",0.7,8.50147279084952,3.84031456195015,9.27699436400293,22.9749732710166,0.000977517106549364,"g4","g4","8"
"var","2.5%",0.8,8.52824623503177,3.73440003455676,11.4955880233153,22.6919764126268,0.000977517106549364,"g4","g4","8"
"var","2.5%",0.9,8.5381461493081,3.57960027282655,13.542830427511,23.2203294204011,0.000977517106549364,"g4","g4","8"
"var","2.5%",1,8.40487424490622,3.44952095456837,15.7793606427175,24.0224719870708,0.000977517106549364,"g4","g4","8"
"var","50%",0.1,0.798138899071359,4.72555586739369,0.00823968643084066,36.6849621784885,0.000977517106549364,"g4","g4","8"
"var","50%",0.2,4.16913146077713,6.90791006078934,0.504167812194526,26.8940038298815,0.000977517106549364,"g4","g4","8"
"var","50%",0.3,7.44493208929008,7.09175439500855,2.31656566929374,23.0657394573253,0.000977517106549364,"g4","g4","8"
"var","50%",0.4,9.55309044324291,6.48827647696725,5.08108380299976,22.5607244318182,0.000977517106549364,"g4","g4","8"
"var","50%",0.5,11.0211034869868,5.91603567173754,8.61300966443671,23.1771100623167,0.000977517106549364,"g4","g4","8"
"var","50%",0.6,11.5785808246273,5.33802045149071,12.5918741981305,24.2970005307612,0.000977517106549364,"g4","g4","8"
"var","50%",0.7,11.6254825536107,4.98478548081623,16.10072149163,26.145556497434,0.000977517106549364,"g4","g4","8"
"var","50%",0.8,11.4053865583761,4.53267045454546,19.7604882621579,27.7821373067876,0.000977517106549364,"g4","g4","8"
"var","50%",0.9,11.2436513891435,4.38098633767107,22.6293601654142,29.3815843986742,0.000977517106549364,"g4","g4","8"
"var","50%",1,11.0674334066471,4.12990810957356,25.6373158563966,30.980840569251,0.000977517106549364,"g4","g4","8"
"var","97.5%",0.1,1.110392228739,5.52817196664223,0.0654543402141374,41.4013658271857,0.000977517106549364,"g4","g4","8"
"var","97.5%",0.2,5.20512824184384,8.58848026160038,0.690012524437928,35.0954349760203,0.000977517106549364,"g4","g4","8"
"var","97.5%",0.3,9.08413930764296,8.23005635997067,2.68128768309354,29.8173180185805,0.000977517106549364,"g4","g4","8"
"var","97.5%",0.4,10.9454865009088,7.65211824806788,6.14596485425067,27.20739054004,0.000977517106549364,"g4","g4","8"
"var","97.5%",0.5,11.8404551516297,7.31686875687317,10.0490476845064,27.4433287321298,0.000977517106549364,"g4","g4","8"
"var","97.5%",0.6,12.5186995967742,6.50904907345888,14.6343765035053,28.8098399172547,0.000977517106549364,"g4","g4","8"
"var","97.5%",0.7,13.1371154844819,6.13936682856794,18.4700072168255,30.3705415817067,0.000977517106549364,"g4","g4","8"
"var","97.5%",0.8,13.3235336050144,5.68788241538368,22.1564542858016,32.4125115268741,0.000977517106549364,"g4","g4","8"
"var","97.5%",0.9,13.3497818962686,5.4021058620479,25.6137779556528,34.1973831609314,0.000977517106549364,"g4","g4","8"
"var","97.5%",1,13.2493649957234,5.01826408140121,28.738548420508,36.089516964313,0.000977517106549364,"g4","g4","8"
"mean","2.5%",0.1,0.147412109375,13.233447265625,0,16.892041015625,0.000977517106549364,"g8","g8","1"
"mean","2.5%",0.2,3.1432373046875,5.787548828125,0.1117431640625,15.494384765625,0.000977517106549364,"g8","g8","1"
"mean","2.5%",0.3,6.764599609375,2.709619140625,0.6446044921875,11.794970703125,0.000977517106549364,"g8","g8","1"
"mean","2.5%",0.4,9.748193359375,1.44326171875,1.8871826171875,8.6197265625,0.000977517106549364,"g8","g8","1"
"mean","2.5%",0.5,11.85302734375,0.8739990234375,3.1239501953125,6.3085693359375,0.000977517106549364,"g8","g8","1"
"mean","2.5%",0.6,13.5368896484375,0.5803955078125,4.2655029296875,4.56220703125,0.000977517106549364,"g8","g8","1"
"mean","2.5%",0.7,14.6634033203125,0.398779296875,5.341259765625,3.3792236328125,0.000977517106549364,"g8","g8","1"
"mean","2.5%",0.8,15.5655029296875,0.3121826171875,6.3978271484375,2.524755859375,0.000977517106549364,"g8","g8","1"
"mean","2.5%",0.9,16.1789794921875,0.2392333984375,7.3618896484375,1.93896484375,0.000977517106549364,"g8","g8","1"
"mean","2.5%",1,16.7232666015625,0.18779296875,8.260986328125,1.480322265625,0.000977517106549364,"g8","g8","1"
"mean","50%",0.1,0.2958984375,13.54736328125,0.001953125,18.04541015625,0.000977517106549364,"g8","g8","1"
"mean","50%",0.2,3.3935546875,6.51708984375,0.16943359375,15.6064453125,0.000977517106549364,"g8","g8","1"
"mean","50%",0.3,7.37890625,3.55712890625,0.90966796875,12.279296875,0.000977517106549364,"g8","g8","1"
"mean","50%",0.4,10.43701171875,2.22412109375,2.05712890625,9.45849609375,0.000977517106549364,"g8","g8","1"
"mean","50%",0.5,12.59375,1.4755859375,3.48876953125,7.38671875,0.000977517106549364,"g8","g8","1"
"mean","50%",0.6,14.1298828125,0.98046875,4.90478515625,5.814453125,0.000977517106549364,"g8","g8","1"
"mean","50%",0.7,15.2607421875,0.7275390625,6.27783203125,4.5830078125,0.000977517106549364,"g8","g8","1"
"mean","50%",0.8,16.1416015625,0.5673828125,7.57275390625,3.6611328125,0.000977517106549364,"g8","g8","1"
"mean","50%",0.9,16.78173828125,0.4375,8.7578125,2.9873046875,0.000977517106549364,"g8","g8","1"
"mean","50%",1,17.2646484375,0.3525390625,9.859375,2.43505859375,0.000977517106549364,"g8","g8","1"
"mean","97.5%",0.1,0.7843505859375,13.771728515625,0.0216796875,18.5712158203125,0.000977517106549364,"g8","g8","1"
"mean","97.5%",0.2,3.6940673828125,7.2028564453125,0.4167236328125,15.8222900390625,0.000977517106549364,"g8","g8","1"
"mean","97.5%",0.3,7.724755859375,4.125048828125,1.1073486328125,13.230517578125,0.000977517106549364,"g8","g8","1"
"mean","97.5%",0.4,11.0994140625,2.6500244140625,2.2012939453125,10.9663330078125,0.000977517106549364,"g8","g8","1"
"mean","97.5%",0.5,13.3929443359375,1.8941162109375,3.6212158203125,9.1514892578125,0.000977517106549364,"g8","g8","1"
"mean","97.5%",0.6,14.946923828125,1.422314453125,5.17314453125,7.717138671875,0.000977517106549364,"g8","g8","1"
"mean","97.5%",0.7,16.138525390625,1.1129638671875,6.755810546875,6.5734619140625,0.000977517106549364,"g8","g8","1"
"mean","97.5%",0.8,16.987841796875,0.9103271484375,8.1400390625,5.659033203125,0.000977517106549364,"g8","g8","1"
"mean","97.5%",0.9,17.630615234375,0.77265625,9.4277587890625,4.8551513671875,0.000977517106549364,"g8","g8","1"
"mean","97.5%",1,18.0974365234375,0.6559814453125,10.6491455078125,4.2346435546875,0.000977517106549364,"g8","g8","1"
"var","2.5%",0.1,0.147541697214076,5.50482178927633,0,1.67681377630896,0.000977517106549364,"g8","g8","1"
"var","2.5%",0.2,2.82963957875122,7.07021627565982,0.160798676342559,9.4720800494868,0.000977517106549364,"g8","g8","1"
"var","2.5%",0.3,7.23984012249511,5.17525927113881,1.19623066444434,15.5774733855694,0.000977517106549364,"g8","g8","1"
"var","2.5%",0.4,7.4370670620647,3.30060207035068,4.87769657258065,15.861546896956,0.000977517106549364,"g8","g8","1"
"var","2.5%",0.5,7.45230158025568,2.03534650308529,9.9973332111437,14.8180261218536,0.000977517106549364,"g8","g8","1"
"var","2.5%",0.6,7.40657148762066,1.51264280913978,14.2478710364736,12.6821559932108,0.000977517106549364,"g8","g8","1"
"var","2.5%",0.7,7.09364060208944,0.978319620410252,16.0807273529142,9.06483649499022,0.000977517106549364,"g8","g8","1"
"var","2.5%",0.8,6.25364261153623,0.7558572032701,17.01823985826,6.81114042548723,0.000977517106549364,"g8","g8","1"
"var","2.5%",0.9,5.40186911962366,0.567290621372495,17.4108645919248,5.25878180749022,0.000977517106549364,"g8","g8","1"
"var","2.5%",1,4.60683204747831,0.439526605839137,17.1444620410252,3.98561753974982,0.000977517106549364,"g8","g8","1"
"var","50%",0.1,0.268471636730205,6.2088769817632,0.00195121578690127,3.19493018007698,0.000977517106549364,"g8","g8","1"
"var","50%",0.2,3.63584576231061,10.827226715237,0.240445820350684,10.6420817295943,0.000977517106549364,"g8","g8","1"
"var","50%",0.3,8.56953163184262,8.24563697076613,2.16735684720186,20.6685138303397,0.000977517106549364,"g8","g8","1"
"var","50%",0.4,12.2220911229228,5.78591182108382,5.84284837411412,25.38617653348,0.000977517106549364,"g8","g8","1"
"var","50%",0.5,12.8834286985276,4.04284226463221,10.946554920424,25.3936787863514,0.000977517106549364,"g8","g8","1"
"var","50%",0.6,12.08110862277,3.10023702880621,15.7176574528043,22.2818714488636,0.000977517106549364,"g8","g8","1"
"var","50%",0.7,10.8546014899499,2.52046199138563,19.8384304550037,18.8741274896139,0.000977517106549364,"g8","g8","1"
"var","50%",0.8,9.65813391602517,1.97955900995846,23.2384483061461,15.443272505804,0.000977517106549364,"g8","g8","1"
"var","50%",0.9,8.60834307032014,1.59706773506232,26.0358550219941,13.0599674288245,0.000977517106549364,"g8","g8","1"
"var","50%",1,7.69793766801075,1.24218272696725,27.7436933918316,10.7902290292033,0.000977517106549364,"g8","g8","1"
"var","97.5%",0.1,0.660403660152432,8.36836663000978,0.022808032441349,5.32444642366202,0.000977517106549364,"g8","g8","1"
"var","97.5%",0.2,4.80795060770253,12.7684799418072,0.58839577892076,15.1713163642473,0.000977517106549364,"g8","g8","1"
"var","97.5%",0.3,11.4676838954057,10.7026914177053,2.63522421798631,26.9622989598607,0.000977517106549364,"g8","g8","1"
"var","97.5%",0.4,14.2619473782686,8.39038575173357,8.20544736681329,31.441686689539,0.000977517106549364,"g8","g8","1"
"var","97.5%",0.5,15.1414465582615,6.2675281752123,14.9739590970186,31.4677440594834,0.000977517106549364,"g8","g8","1"
"var","97.5%",0.6,14.6074504893313,5.02731243890518,21.7780583684629,30.2111096155609,0.000977517106549364,"g8","g8","1"
"var","97.5%",0.7,14.2311300059567,4.09514448924731,26.5477899665124,28.4275167008416,0.000977517106549364,"g8","g8","1"
"var","97.5%",0.8,13.2198996088022,3.32092609722477,30.4454647597446,25.9936961601906,0.000977517106549364,"g8","g8","1"
"var","97.5%",0.9,11.9716984216535,3.12327178030303,32.1364655883431,23.740927586411,0.000977517106549364,"g8","g8","1"
"var","97.5%",1,10.9376076796188,2.65111619757301,33.2015895869608,21.3381896793668,0.000977517106549364,"g8","g8","1"
"mean","2.5%",0.1,0.610205078125,10.5990966796875,0.0028076171875,10.3445068359375,0.000977517106549364,"g8","g8","16"
"mean","2.5%",0.2,4.8490478515625,4.2859130859375,0.111767578125,11.556787109375,0.000977517106549364,"g8","g8","16"
"mean","2.5%",0.3,9.023876953125,2.0771240234375,0.38154296875,11.7510009765625,0.000977517106549364,"g8","g8","16"
"mean","2.5%",0.4,11.8557373046875,1.2560302734375,0.7673095703125,11.6907958984375,0.000977517106549364,"g8","g8","16"
"mean","2.5%",0.5,13.7634521484375,0.886767578125,1.1736083984375,11.4576171875,0.000977517106549364,"g8","g8","16"
"mean","2.5%",0.6,15.0291015625,0.710302734375,1.615771484375,11.2886474609375,0.000977517106549364,"g8","g8","16"
"mean","2.5%",0.7,16.0184814453125,0.546435546875,2.0097412109375,11.082373046875,0.000977517106549364,"g8","g8","16"
"mean","2.5%",0.8,16.7142333984375,0.445849609375,2.3930419921875,10.4676513671875,0.000977517106549364,"g8","g8","16"
"mean","2.5%",0.9,17.2166015625,0.374169921875,2.7610107421875,9.8249755859375,0.000977517106549364,"g8","g8","16"
"mean","2.5%",1,17.5902099609375,0.3244873046875,3.079248046875,9.3031494140625,0.000977517106549364,"g8","g8","16"
"mean","50%",0.1,0.8837890625,11.1630859375,0.0087890625,11.83251953125,0.000977517106549364,"g8","g8","16"
"mean","50%",0.2,5.59619140625,4.84033203125,0.1435546875,12.8251953125,0.000977517106549364,"g8","g8","16"
"mean","50%",0.3,9.80419921875,2.45556640625,0.46533203125,12.72509765625,0.000977517106549364,"g8","g8","16"
"mean","50%",0.4,12.56396484375,1.53662109375,0.90966796875,12.439453125,0.000977517106549364,"g8","g8","16"
"mean","50%",0.5,14.43212890625,1.072265625,1.4033203125,12.28515625,0.000977517106549364,"g8","g8","16"
"mean","50%",0.6,15.79296875,0.84228515625,1.89599609375,11.767578125,0.000977517106549364,"g8","g8","16"
"mean","50%",0.7,16.75732421875,0.68994140625,2.37158203125,11.1630859375,0.000977517106549364,"g8","g8","16"
"mean","50%",0.8,17.36376953125,0.5927734375,2.8212890625,10.9013671875,0.000977517106549364,"g8","g8","16"
"mean","50%",0.9,17.80419921875,0.546875,3.2802734375,10.54296875,0.000977517106549364,"g8","g8","16"
"mean","50%",1,18.13232421875,0.49462890625,3.703125,10.2119140625,0.000977517106549364,"g8","g8","16"
"mean","97.5%",0.1,1.049462890625,11.9197265625,0.0144775390625,13.683642578125,0.000977517106549364,"g8","g8","16"
"mean","97.5%",0.2,6.0455078125,5.440673828125,0.2575927734375,14.6697021484375,0.000977517106549364,"g8","g8","16"
"mean","97.5%",0.3,10.4221923828125,2.9739013671875,0.712060546875,14.22783203125,0.000977517106549364,"g8","g8","16"
"mean","97.5%",0.4,13.17607421875,1.92626953125,1.2619384765625,13.4091796875,0.000977517106549364,"g8","g8","16"
"mean","97.5%",0.5,15.0406982421875,1.390478515625,1.8185302734375,12.8205322265625,0.000977517106549364,"g8","g8","16"
"mean","97.5%",0.6,16.2894775390625,1.136328125,2.4212158203125,12.3216552734375,0.000977517106549364,"g8","g8","16"
"mean","97.5%",0.7,17.1182373046875,0.95458984375,3.013720703125,12.1174072265625,0.000977517106549364,"g8","g8","16"
"mean","97.5%",0.8,17.68349609375,0.8240234375,3.521826171875,11.8825439453125,0.000977517106549364,"g8","g8","16"
"mean","97.5%",0.9,18.0780517578125,0.7481201171875,4.026171875,11.6634521484375,0.000977517106549364,"g8","g8","16"
"mean","97.5%",1,18.3338134765625,0.6936767578125,4.484130859375,11.45537109375,0.000977517106549364,"g8","g8","16"
"var","2.5%",0.1,0.345531486742424,5.54193643847752,0.00279902572855572,27.0411391510875,0.000977517106549364,"g8","g8","16"
"var","2.5%",0.2,3.78919099004154,6.44869257086999,0.202212300678152,20.0774735764907,0.000977517106549364,"g8","g8","16"
"var","2.5%",0.3,7.5536894827178,4.94650537634409,1.14768221529814,21.4942777065005,0.000977517106549364,"g8","g8","16"
"var","2.5%",0.4,8.24228668362048,3.85091909518573,3.50907028958944,24.4471984445641,0.000977517106549364,"g8","g8","16"
"var","2.5%",0.5,8.63178861288032,3.50580708642626,6.57340561614125,27.3971949841153,0.000977517106549364,"g8","g8","16"
"var","2.5%",0.6,8.16125786595797,3.00256750977517,10.4186601715237,29.0031743531586,0.000977517106549364,"g8","g8","16"
"var","2.5%",0.7,7.676198985826,2.69605124614339,14.1520894428152,32.3743249977089,0.000977517106549364,"g8","g8","16"
"var","2.5%",0.8,6.96834486498045,2.46683995162054,18.2965346827652,35.0773881630697,0.000977517106549364,"g8","g8","16"
"var","2.5%",0.9,6.46862434991294,2.35433410465543,22.5695190310362,37.2649645077285,0.000977517106549364,"g8","g8","16"
"var","2.5%",1,6.00785949050739,2.08041128268573,26.5334439722324,39.6698739537512,0.000977517106549364,"g8","g8","16"
"var","50%",0.1,0.601286618707234,6.37779508797654,0.00969689332844575,34.2492434743096,0.000977517106549364,"g8","g8","16"
"var","50%",0.2,4.98056946099096,9.90815873579545,0.430242603708455,26.6846848652859,0.000977517106549364,"g8","g8","16"
"var","50%",0.3,9.91662227746212,8.6046430153348,2.38667245158236,24.3738153332722,0.000977517106549364,"g8","g8","16"
"var","50%",0.4,12.0601702827163,6.89245593536168,5.9076694999389,28.079174589901,0.000977517106549364,"g8","g8","16"
"var","50%",0.5,12.7439544767229,5.62123312255621,10.0423749847263,31.9586669683223,0.000977517106549364,"g8","g8","16"
"var","50%",0.6,12.5762062408358,4.84597900629277,14.3850725310056,34.6786822993035,0.000977517106549364,"g8","g8","16"
"var","50%",0.7,11.8019143679741,4.24569233794599,19.3352554336205,37.5841838877688,0.000977517106549364,"g8","g8","16"
"var","50%",0.8,11.1520783693793,3.53212966993524,23.3674080141129,40.1866785610643,0.000977517106549364,"g8","g8","16"
"var","50%",0.9,10.2598987926136,3.16842266541422,27.4675080568793,42.5176616530731,0.000977517106549364,"g8","g8","16"
"var","50%",1,9.44413785664101,2.83302547272116,31.3395740736498,44.4016177717192,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.1,0.993403167575452,7.17306663535557,0.0181918176854228,40.2948361274667,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.2,6.52855400018329,10.9677038466826,0.755100629849401,30.906771215176,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.3,11.0642490062546,10.5121978908923,3.1606871067021,28.9851404035313,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.4,14.3429288235811,9.44341013620326,6.95715484768298,29.9874705026576,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.5,15.7699415637601,8.29514546771902,11.3682363023506,33.5108019697352,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.6,16.2792323435973,7.87164436705767,16.716136454324,37.7176796951369,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.7,16.2714645430489,7.09093944739736,22.2675103718002,40.843586165651,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.8,15.7788051333013,6.42963167938203,26.8968380805917,42.872864091711,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.9,15.284075325139,6.0666631584876,31.4607242408969,44.6112292038963,0.000977517106549364,"g8","g8","16"
"var","97.5%",1,14.6040194663368,5.72509529359879,35.7902080994547,46.4636408741523,0.000977517106549364,"g8","g8","16"
"mean","2.5%",0.1,0.3488525390625,12.80849609375,0.002978515625,15.2982177734375,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.2,3.6590087890625,5.427734375,0.181103515625,15.2894287109375,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.3,6.977294921875,2.6051513671875,0.75927734375,13.2248291015625,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.4,9.503759765625,1.5031494140625,1.5768310546875,10.6572998046875,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.5,11.4222900390625,0.9510986328125,2.505810546875,8.6269775390625,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.6,12.907080078125,0.681591796875,3.2831787109375,7.0081298828125,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.7,14.00390625,0.50146484375,4.092529296875,5.74501953125,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.8,14.9055908203125,0.39189453125,4.800634765625,4.808935546875,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.9,15.600341796875,0.308447265625,5.526220703125,4.0333984375,0.000977517106549364,"g8","g8","2"
"mean","2.5%",1,16.1517822265625,0.2544677734375,6.210791015625,3.4221923828125,0.000977517106549364,"g8","g8","2"
"mean","50%",0.1,0.75927734375,13.18505859375,0.03369140625,16.43408203125,0.000977517106549364,"g8","g8","2"
"mean","50%",0.2,3.892578125,6.626953125,0.3212890625,15.8134765625,0.000977517106549364,"g8","g8","2"
"mean","50%",0.3,7.5908203125,3.90966796875,0.9326171875,13.984375,0.000977517106549364,"g8","g8","2"
"mean","50%",0.4,10.56396484375,2.544921875,1.7666015625,12.0126953125,0.000977517106549364,"g8","g8","2"
"mean","50%",0.5,12.591796875,1.7958984375,2.689453125,10.43701171875,0.000977517106549364,"g8","g8","2"
"mean","50%",0.6,13.9814453125,1.3671875,3.62646484375,9.04443359375,0.000977517106549364,"g8","g8","2"
"mean","50%",0.7,15.0107421875,1.06298828125,4.6015625,7.92236328125,0.000977517106549364,"g8","g8","2"
"mean","50%",0.8,15.7890625,0.884765625,5.52880859375,7.00244140625,0.000977517106549364,"g8","g8","2"
"mean","50%",0.9,16.396484375,0.74169921875,6.39697265625,6.18212890625,0.000977517106549364,"g8","g8","2"
"mean","50%",1,16.85986328125,0.63916015625,7.181640625,5.52734375,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.1,0.8928466796875,13.474951171875,0.1035888671875,17.5477783203125,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.2,4.123583984375,7.6954833984375,0.4109375,16.2799560546875,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.3,8.2763671875,4.7287841796875,1.0907958984375,14.2726318359375,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.4,11.527490234375,3.1511962890625,1.9509033203125,12.6610107421875,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.5,13.762841796875,2.313916015625,3.0281005859375,11.3646240234375,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.6,15.3855224609375,1.7652587890625,4.15009765625,10.27939453125,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.7,16.405322265625,1.453076171875,5.33193359375,9.32314453125,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.8,17.13896484375,1.220263671875,6.498974609375,8.49814453125,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.9,17.704833984375,1.04384765625,7.587060546875,7.7841552734375,0.000977517106549364,"g8","g8","2"
"mean","97.5%",1,18.0873779296875,0.9025390625,8.656982421875,7.1181396484375,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.1,0.339072332447458,4.67417930088435,0.00296758538000978,3.41890476558682,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.2,3.07881957172532,8.64250889216001,0.344224821297654,7.98615095002444,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.3,6.67610276148583,6.76086762280059,1.70634307413856,15.6452717621655,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.4,9.18002273395497,4.82554794415933,4.40716880880376,21.9375338885325,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.5,10.1814311127276,3.42074930409183,8.68121661263594,22.9202407374527,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.6,9.4646009935545,2.60431157594086,12.9675544507576,20.955742340237,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.7,8.62683294003543,1.89775171065494,16.5113811056635,18.6150923295455,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.8,7.85736533842711,1.35041544477028,19.2746776055031,16.3791512975012,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.9,6.81031788875397,1.05514952956989,21.7579832552465,13.8996532869013,0.000977517106549364,"g8","g8","2"
