"cross_space","cross_run","rate","core","trans","land_het","d","v","dcorr"
"mean","2.5%","loss",46.7879638671875,8.9622802734375,0.000977517106549364,"g4","a1","2"
"mean","2.5%","gain",46.8127685546875,9.1189453125,0.000977517106549364,"g4","a1","2"
"mean","50%","loss",46.9990234375,10.5009765625,0.000977517106549364,"g4","a1","2"
"mean","50%","gain",47.078125,10.5556640625,0.000977517106549364,"g4","a1","2"
"mean","97.5%","loss",47.3670166015625,11.6347900390625,0.000977517106549364,"g4","a1","2"
"mean","97.5%","gain",47.4906005859375,11.8160888671875,0.000977517106549364,"g4","a1","2"
"var","2.5%","loss",117.57595174273,74.5435361919981,0.000977517106549364,"g4","a1","2"
"var","2.5%","gain",117.006016312317,79.3361347455783,0.000977517106549364,"g4","a1","2"
"var","50%","loss",147.398779249145,87.843470300281,0.000977517106549364,"g4","a1","2"
"var","50%","gain",143.831958699902,88.1749598110643,0.000977517106549364,"g4","a1","2"
"var","97.5%","loss",193.475744951086,110.536735049907,0.000977517106549364,"g4","a1","2"
"var","97.5%","gain",187.967247926595,119.429566646811,0.000977517106549364,"g4","a1","2"
"mean","2.5%","loss",47.18193359375,7.2077392578125,0.000977517106549364,"g4","a1","4"
"mean","2.5%","gain",47.159326171875,7.3837890625,0.000977517106549364,"g4","a1","4"
"mean","50%","loss",47.6962890625,8.58349609375,0.000977517106549364,"g4","a1","4"
"mean","50%","gain",47.716796875,8.7705078125,0.000977517106549364,"g4","a1","4"
"mean","97.5%","loss",48.0209716796875,9.22783203125,0.000977517106549364,"g4","a1","4"
"mean","97.5%","gain",48.148193359375,9.3841552734375,0.000977517106549364,"g4","a1","4"
"var","2.5%","loss",130.66815528012,84.2681198403516,0.000977517106549364,"g4","a1","4"
"var","2.5%","gain",133.608230235826,89.164080422738,0.000977517106549364,"g4","a1","4"
"var","50%","loss",167.299955515335,90.5695426098179,0.000977517106549364,"g4","a1","4"
"var","50%","gain",164.905302075696,98.1684842375367,0.000977517106549364,"g4","a1","4"
"var","97.5%","loss",181.501616148888,99.7414282059506,0.000977517106549364,"g4","a1","4"
"var","97.5%","gain",177.515314371029,106.562298554153,0.000977517106549364,"g4","a1","4"
"mean","2.5%","loss",48.132275390625,4.1955322265625,0.000977517106549364,"g4","a1","8"
"mean","2.5%","gain",48.2977783203125,4.2872314453125,0.000977517106549364,"g4","a1","8"
"mean","50%","loss",48.4052734375,5.64013671875,0.000977517106549364,"g4","a1","8"
"mean","50%","gain",48.44287109375,5.74365234375,0.000977517106549364,"g4","a1","8"
"mean","97.5%","loss",48.8091552734375,7.27548828125,0.000977517106549364,"g4","a1","8"
"mean","97.5%","gain",48.751904296875,7.309619140625,0.000977517106549364,"g4","a1","8"
"var","2.5%","loss",114.403709386264,61.5526763349218,0.000977517106549364,"g4","a1","8"
"var","2.5%","gain",113.760134484971,63.8300332584922,0.000977517106549364,"g4","a1","8"
"var","50%","loss",129.671488384348,72.2419488483627,0.000977517106549364,"g4","a1","8"
"var","50%","gain",125.430083661718,74.9283352998228,0.000977517106549364,"g4","a1","8"
"var","97.5%","loss",148.244448652668,79.2811552314348,0.000977517106549364,"g4","a1","8"
"var","97.5%","gain",148.42100991168,87.1021910129521,0.000977517106549364,"g4","a1","8"
"mean","2.5%","loss",43.44580078125,12.9034912109375,0.000977517106549364,"g4","g4","1"
"mean","2.5%","gain",43.6381591796875,13.08408203125,0.000977517106549364,"g4","g4","1"
"mean","50%","loss",43.7705078125,13.150390625,0.000977517106549364,"g4","g4","1"
"mean","50%","gain",43.8310546875,13.26953125,0.000977517106549364,"g4","g4","1"
"mean","97.5%","loss",44.120751953125,13.943701171875,0.000977517106549364,"g4","g4","1"
"mean","97.5%","gain",44.1984619140625,14.1197021484375,0.000977517106549364,"g4","g4","1"
"var","2.5%","loss",99.1730736039834,65.8815286735169,0.000977517106549364,"g4","g4","1"
"var","2.5%","gain",94.2903106719285,66.4788800699154,0.000977517106549364,"g4","g4","1"
"var","50%","loss",122.038350363514,78.8804980564211,0.000977517106549364,"g4","g4","1"
"var","50%","gain",120.701121758156,84.8390561995968,0.000977517106549364,"g4","g4","1"
"var","97.5%","loss",137.207507216825,93.7545786509882,0.000977517106549364,"g4","g4","1"
"var","97.5%","gain",136.213866423815,98.9695192219575,0.000977517106549364,"g4","g4","1"
"mean","2.5%","loss",47.058740234375,3.1308837890625,0.000977517106549364,"g4","g4","16"
"mean","2.5%","gain",47.07587890625,3.2004150390625,0.000977517106549364,"g4","g4","16"
"mean","50%","loss",47.6982421875,5.486328125,0.000977517106549364,"g4","g4","16"
"mean","50%","gain",47.75634765625,5.5107421875,0.000977517106549364,"g4","g4","16"
"mean","97.5%","loss",48.6049072265625,7.0386474609375,0.000977517106549364,"g4","g4","16"
"mean","97.5%","gain",48.5752685546875,7.0589599609375,0.000977517106549364,"g4","g4","16"
"var","2.5%","loss",91.2017788854396,38.5323730230098,0.000977517106549364,"g4","g4","16"
"var","2.5%","gain",89.9189518038245,41.8075442794248,0.000977517106549364,"g4","g4","16"
"var","50%","loss",105.632293194037,64.3281975500978,0.000977517106549364,"g4","g4","16"
"var","50%","gain",104.035331420302,65.5171705080034,0.000977517106549364,"g4","g4","16"
"var","97.5%","loss",137.382251955034,76.9980716947703,0.000977517106549364,"g4","g4","16"
"var","97.5%","gain",136.080955575475,78.064731082562,0.000977517106549364,"g4","g4","16"
"mean","2.5%","loss",44.6428466796875,9.9164794921875,0.000977517106549364,"g4","g4","2"
"mean","2.5%","gain",44.8553955078125,9.9212890625,0.000977517106549364,"g4","g4","2"
"mean","50%","loss",44.8515625,10.6015625,0.000977517106549364,"g4","g4","2"
"mean","50%","gain",45.00927734375,10.6953125,0.000977517106549364,"g4","g4","2"
"mean","97.5%","loss",45.6092041015625,11.121435546875,0.000977517106549364,"g4","g4","2"
"mean","97.5%","gain",45.652783203125,11.1259521484375,0.000977517106549364,"g4","g4","2"
"var","2.5%","loss",128.611073817815,75.8230653943671,0.000977517106549364,"g4","g4","2"
"var","2.5%","gain",127.310039788001,78.3650885111193,0.000977517106549364,"g4","g4","2"
"var","50%","loss",143.043527672135,89.8060468597263,0.000977517106549364,"g4","g4","2"
"var","50%","gain",136.666405104472,92.9738323252688,0.000977517106549364,"g4","g4","2"
"var","97.5%","loss",174.569239498373,109.606946480938,0.000977517106549364,"g4","g4","2"
"var","97.5%","gain",172.873713452888,115.578437920027,0.000977517106549364,"g4","g4","2"
"mean","2.5%","loss",45.3872314453125,6.7484375,0.000977517106549364,"g4","g4","4"
"mean","2.5%","gain",45.537109375,6.8289306640625,0.000977517106549364,"g4","g4","4"
"mean","50%","loss",45.96435546875,8.54345703125,0.000977517106549364,"g4","g4","4"
"mean","50%","gain",46.09033203125,8.5888671875,0.000977517106549364,"g4","g4","4"
"mean","97.5%","loss",46.95302734375,9.702197265625,0.000977517106549364,"g4","g4","4"
"mean","97.5%","gain",46.9234619140625,9.7477294921875,0.000977517106549364,"g4","g4","4"
"var","2.5%","loss",118.23039295424,75.5830205087671,0.000977517106549364,"g4","g4","4"
"var","2.5%","gain",115.981566547532,78.1250608323024,0.000977517106549364,"g4","g4","4"
"var","50%","loss",137.946860871823,83.5968801548754,0.000977517106549364,"g4","g4","4"
"var","50%","gain",137.126354586694,86.4357411374328,0.000977517106549364,"g4","g4","4"
"var","97.5%","loss",162.820822665605,102.053848042866,0.000977517106549364,"g4","g4","4"
"var","97.5%","gain",161.243170720881,105.394135398529,0.000977517106549364,"g4","g4","4"
"mean","2.5%","loss",46.1871337890625,3.7846435546875,0.000977517106549364,"g4","g4","8"
"mean","2.5%","gain",46.3345703125,3.8508056640625,0.000977517106549364,"g4","g4","8"
"mean","50%","loss",46.76318359375,7.08447265625,0.000977517106549364,"g4","g4","8"
"mean","50%","gain",46.787109375,7.130859375,0.000977517106549364,"g4","g4","8"
"mean","97.5%","loss",48.1350830078125,9.054248046875,0.000977517106549364,"g4","g4","8"
"mean","97.5%","gain",48.174267578125,9.0626220703125,0.000977517106549364,"g4","g4","8"
"var","2.5%","loss",97.6709465496701,52.8099207724294,0.000977517106549364,"g4","g4","8"
"var","2.5%","gain",96.578682800472,56.3025652903149,0.000977517106549364,"g4","g4","8"
"var","50%","loss",130.698204480541,80.8645503994074,0.000977517106549364,"g4","g4","8"
"var","50%","gain",128.779876798479,86.8043352501833,0.000977517106549364,"g4","g4","8"
"var","97.5%","loss",146.189773610284,92.5051319648094,0.000977517106549364,"g4","g4","8"
"var","97.5%","gain",143.86613666911,93.8658624106488,0.000977517106549364,"g4","g4","8"
"mean","2.5%","loss",41.1798095703125,15.431689453125,0.000977517106549364,"g8","g8","1"
"mean","2.5%","gain",41.2616943359375,15.69423828125,0.000977517106549364,"g8","g8","1"
"mean","50%","loss",41.302734375,16.41455078125,0.000977517106549364,"g8","g8","1"
"mean","50%","gain",41.69580078125,16.623046875,0.000977517106549364,"g8","g8","1"
"mean","97.5%","loss",41.5816650390625,17.0178955078125,0.000977517106549364,"g8","g8","1"
"mean","97.5%","gain",41.9230712890625,17.1083984375,0.000977517106549364,"g8","g8","1"
"var","2.5%","loss",107.119665658602,54.5793695444236,0.000977517106549364,"g8","g8","1"
"var","2.5%","gain",108.055862358145,57.2808688017397,0.000977517106549364,"g8","g8","1"
"var","50%","loss",133.467363433987,75.7612524247006,0.000977517106549364,"g8","g8","1"
"var","50%","gain",128.720108882423,78.1658371135753,0.000977517106549364,"g8","g8","1"
"var","97.5%","loss",163.938190681704,90.6615676596484,0.000977517106549364,"g8","g8","1"
"var","97.5%","gain",163.558913519329,95.7691509347507,0.000977517106549364,"g8","g8","1"
"mean","2.5%","loss",45.579296875,6.1263427734375,0.000977517106549364,"g8","g8","16"
"mean","2.5%","gain",45.7472412109375,6.245849609375,0.000977517106549364,"g8","g8","16"
"mean","50%","loss",46.146484375,7.29150390625,0.000977517106549364,"g8","g8","16"
"mean","50%","gain",46.2998046875,7.32373046875,0.000977517106549364,"g8","g8","16"
"mean","97.5%","loss",47.1750732421875,8.91884765625,0.000977517106549364,"g8","g8","16"
"mean","97.5%","gain",47.3051513671875,8.9201171875,0.000977517106549364,"g8","g8","16"
"var","2.5%","loss",126.938446206012,62.022064775782,0.000977517106549364,"g8","g8","16"
"var","2.5%","gain",123.607802166384,68.0456635088282,0.000977517106549364,"g8","g8","16"
"var","50%","loss",151.175338312561,82.9529378971163,0.000977517106549364,"g8","g8","16"
"var","50%","gain",149.481852452193,87.330663776118,0.000977517106549364,"g8","g8","16"
"var","97.5%","loss",194.753848496304,109.884773906212,0.000977517106549364,"g8","g8","16"
"var","97.5%","gain",193.857909846003,113.950585173815,0.000977517106549364,"g8","g8","16"
"mean","2.5%","loss",42.58388671875,12.573779296875,0.000977517106549364,"g8","g8","2"
"mean","2.5%","gain",42.9650390625,12.8832275390625,0.000977517106549364,"g8","g8","2"
"mean","50%","loss",43.01220703125,13.5009765625,0.000977517106549364,"g8","g8","2"
"mean","50%","gain",43.1435546875,13.65966796875,0.000977517106549364,"g8","g8","2"
"mean","97.5%","loss",43.3920654296875,15.056201171875,0.000977517106549364,"g8","g8","2"
"mean","97.5%","gain",43.6026123046875,15.2678955078125,0.000977517106549364,"g8","g8","2"
"var","2.5%","loss",108.544758852067,62.0050801296738,0.000977517106549364,"g8","g8","2"
"var","2.5%","gain",107.449795427816,65.0353818473928,0.000977517106549364,"g8","g8","2"
"var","50%","loss",154.367832814027,89.8946906692937,0.000977517106549364,"g8","g8","2"
"var","50%","gain",149.964198435973,90.6924672951796,0.000977517106549364,"g8","g8","2"
"var","97.5%","loss",210.146908793072,118.118908464687,0.000977517106549364,"g8","g8","2"
"var","97.5%","gain",207.133596422898,125.9578977225,0.000977517106549364,"g8","g8","2"
"mean","2.5%","loss",43.4209716796875,10.165380859375,0.000977517106549364,"g8","g8","4"
"mean","2.5%","gain",43.5744384765625,10.4539794921875,0.000977517106549364,"g8","g8","4"
"mean","50%","loss",44.32763671875,11.34619140625,0.000977517106549364,"g8","g8","4"
"mean","50%","gain",44.51171875,11.486328125,0.000977517106549364,"g8","g8","4"
"mean","97.5%","loss",45.2005859375,13.2197998046875,0.000977517106549364,"g8","g8","4"
"mean","97.5%","gain",45.156396484375,13.4631591796875,0.000977517106549364,"g8","g8","4"
"var","2.5%","loss",153.860115965604,85.191741054382,0.000977517106549364,"g8","g8","4"
"var","2.5%","gain",151.536161450696,90.1427851552954,0.000977517106549364,"g8","g8","4"
"var","50%","loss",175.834677419355,112.268263055199,0.000977517106549364,"g8","g8","4"
"var","50%","gain",170.673127443793,119.419533350134,0.000977517106549364,"g8","g8","4"
"var","97.5%","loss",220.52184445259,136.892375820007,0.000977517106549364,"g8","g8","4"
"var","97.5%","gain",218.867760836694,146.363640182063,0.000977517106549364,"g8","g8","4"
"mean","2.5%","loss",43.9331787109375,7.545361328125,0.000977517106549364,"g8","g8","8"
"mean","2.5%","gain",44.19033203125,7.6165283203125,0.000977517106549364,"g8","g8","8"
"mean","50%","loss",44.55419921875,9.8623046875,0.000977517106549364,"g8","g8","8"
"mean","50%","gain",44.69189453125,10.05517578125,0.000977517106549364,"g8","g8","8"
"mean","97.5%","loss",46.3484130859375,12.38037109375,0.000977517106549364,"g8","g8","8"
"mean","97.5%","gain",46.5424560546875,12.3926513671875,0.000977517106549364,"g8","g8","8"
"var","2.5%","loss",131.785604533236,83.6142746135753,0.000977517106549364,"g8","g8","8"
"var","2.5%","gain",132.910442154662,87.8262306071679,0.000977517106549364,"g8","g8","8"
"var","50%","loss",171.941962785618,98.0006176304374,0.000977517106549364,"g8","g8","8"
"var","50%","gain",169.072705698619,100.687864659702,0.000977517106549364,"g8","g8","8"
"var","97.5%","loss",217.520997358604,134.74224795046,0.000977517106549364,"g8","g8","8"
"var","97.5%","gain",212.59253805539,139.514529875367,0.000977517106549364,"g8","g8","8"
"mean","2.5%","loss",0.28564453125,0.236767578125,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%","gain",0.914111328125,0.8888916015625,0.000977517106549364,"u45","a0.5","1"
"mean","50%","loss",0.31982421875,0.2607421875,0.000977517106549364,"u45","a0.5","1"
"mean","50%","gain",0.95947265625,0.9052734375,0.000977517106549364,"u45","a0.5","1"
"mean","97.5%","loss",0.3416259765625,0.2887939453125,0.000977517106549364,"u45","a0.5","1"
"mean","97.5%","gain",1.0001708984375,0.9356201171875,0.000977517106549364,"u45","a0.5","1"
"var","2.5%","loss",0.275554817326491,0.253878852792033,0.000977517106549364,"u45","a0.5","1"
"var","2.5%","gain",0.95307080221316,0.841966794965787,0.000977517106549364,"u45","a0.5","1"
"var","50%","loss",0.334308463923509,0.277663543194037,0.000977517106549364,"u45","a0.5","1"
"var","50%","gain",1.02441453980327,0.935354044477028,0.000977517106549364,"u45","a0.5","1"
"var","97.5%","loss",0.352610825047348,0.30184811827957,0.000977517106549364,"u45","a0.5","1"
"var","97.5%","gain",1.03854818185637,1.02487759557521,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%","loss",0.2736572265625,0.2441650390625,0.000977517106549364,"u45","a0.5","16"
"mean","2.5%","gain",0.885888671875,0.9211669921875,0.000977517106549364,"u45","a0.5","16"
"mean","50%","loss",0.30126953125,0.28466796875,0.000977517106549364,"u45","a0.5","16"
"mean","50%","gain",0.93994140625,0.95849609375,0.000977517106549364,"u45","a0.5","16"
"mean","97.5%","loss",0.3451171875,0.30078125,0.000977517106549364,"u45","a0.5","16"
"mean","97.5%","gain",0.9669921875,0.9939453125,0.000977517106549364,"u45","a0.5","16"
"var","2.5%","loss",0.288258792880926,0.258018623419172,0.000977517106549364,"u45","a0.5","16"
"var","2.5%","gain",0.932586067326491,0.941616525957661,0.000977517106549364,"u45","a0.5","16"
"var","50%","loss",0.327009542247067,0.286109901942815,0.000977517106549364,"u45","a0.5","16"
"var","50%","gain",0.974071931512708,1.00941958012586,0.000977517106549364,"u45","a0.5","16"
"var","97.5%","loss",0.352422099332539,0.334271138807429,0.000977517106549364,"u45","a0.5","16"
"var","97.5%","gain",1.02288404298784,1.09275950024438,0.000977517106549364,"u45","a0.5","16"
"mean","2.5%","loss",0.2719970703125,0.2361328125,0.000977517106549364,"u45","a0.5","2"
"mean","2.5%","gain",0.867724609375,0.90595703125,0.000977517106549364,"u45","a0.5","2"
"mean","50%","loss",0.302734375,0.2568359375,0.000977517106549364,"u45","a0.5","2"
"mean","50%","gain",0.9296875,0.94091796875,0.000977517106549364,"u45","a0.5","2"
"mean","97.5%","loss",0.3113525390625,0.28818359375,0.000977517106549364,"u45","a0.5","2"
"mean","97.5%","gain",0.961181640625,0.9638671875,0.000977517106549364,"u45","a0.5","2"
"var","2.5%","loss",0.268001707791117,0.235256101845064,0.000977517106549364,"u45","a0.5","2"
"var","2.5%","gain",0.903255112872678,0.890864415322581,0.000977517106549364,"u45","a0.5","2"
"var","50%","loss",0.325829171248778,0.268247304191105,0.000977517106549364,"u45","a0.5","2"
"var","50%","gain",0.962468688905181,0.981998984298631,0.000977517106549364,"u45","a0.5","2"
"var","97.5%","loss",0.354709145703507,0.320524422653959,0.000977517106549364,"u45","a0.5","2"
"var","97.5%","gain",1.04633758037787,1.0146278418637,0.000977517106549364,"u45","a0.5","2"
"mean","2.5%","loss",0.280078125,0.247412109375,0.000977517106549364,"u45","a0.5","4"
"mean","2.5%","gain",0.9084228515625,0.9156005859375,0.000977517106549364,"u45","a0.5","4"
"mean","50%","loss",0.298828125,0.26318359375,0.000977517106549364,"u45","a0.5","4"
"mean","50%","gain",0.93017578125,0.935546875,0.000977517106549364,"u45","a0.5","4"
"mean","97.5%","loss",0.3260009765625,0.2930419921875,0.000977517106549364,"u45","a0.5","4"
"mean","97.5%","gain",0.9773193359375,1.025634765625,0.000977517106549364,"u45","a0.5","4"
"var","2.5%","loss",0.283868080057124,0.258472705889541,0.000977517106549364,"u45","a0.5","4"
"var","2.5%","gain",0.928797233932063,1.00111457474187,0.000977517106549364,"u45","a0.5","4"
"var","50%","loss",0.300515869379277,0.285993917247067,0.000977517106549364,"u45","a0.5","4"
"var","50%","gain",0.966416464290078,1.0478515625,0.000977517106549364,"u45","a0.5","4"
"var","97.5%","loss",0.354751649560117,0.311120856052969,0.000977517106549364,"u45","a0.5","4"
"var","97.5%","gain",1.05228673612384,1.08372947118616,0.000977517106549364,"u45","a0.5","4"
"mean","2.5%","loss",0.2595458984375,0.25400390625,0.000977517106549364,"u45","a0.5","8"
"mean","2.5%","gain",0.8917724609375,0.89921875,0.000977517106549364,"u45","a0.5","8"
"mean","50%","loss",0.29541015625,0.27685546875,0.000977517106549364,"u45","a0.5","8"
"mean","50%","gain",0.92529296875,0.923828125,0.000977517106549364,"u45","a0.5","8"
"mean","97.5%","loss",0.309521484375,0.3015869140625,0.000977517106549364,"u45","a0.5","8"
"mean","97.5%","gain",0.99091796875,0.9851806640625,0.000977517106549364,"u45","a0.5","8"
"var","2.5%","loss",0.275917567815249,0.269465573069404,0.000977517106549364,"u45","a0.5","8"
"var","2.5%","gain",0.916247475065677,0.884070933948864,0.000977517106549364,"u45","a0.5","8"
"var","50%","loss",0.30800762157869,0.295622556207234,0.000977517106549364,"u45","a0.5","8"
"var","50%","gain",0.990575169538123,1.00695669522849,0.000977517106549364,"u45","a0.5","8"
"var","97.5%","loss",0.324297982343597,0.334925640922837,0.000977517106549364,"u45","a0.5","8"
"var","97.5%","gain",1.08658166849951,1.084886311133,0.000977517106549364,"u45","a0.5","8"
"mean","2.5%","loss",0.1375732421875,0.1212646484375,0.000977517106549364,"u45","a0","1"
"mean","2.5%","gain",0.6893798828125,0.7023681640625,0.000977517106549364,"u45","a0","1"
"mean","50%","loss",0.15380859375,0.13623046875,0.000977517106549364,"u45","a0","1"
"mean","50%","gain",0.75634765625,0.7265625,0.000977517106549364,"u45","a0","1"
"mean","97.5%","loss",0.16728515625,0.1587890625,0.000977517106549364,"u45","a0","1"
"mean","97.5%","gain",0.789599609375,0.7666748046875,0.000977517106549364,"u45","a0","1"
"var","2.5%","loss",0.143297206248473,0.129530371761975,0.000977517106549364,"u45","a0","1"
"var","2.5%","gain",0.651115839595552,0.674933869631293,0.000977517106549364,"u45","a0","1"
"var","50%","loss",0.171722262952102,0.144596163245357,0.000977517106549364,"u45","a0","1"
"var","50%","gain",0.755230766587243,0.73487139540567,0.000977517106549364,"u45","a0","1"
"var","97.5%","loss",0.197832255582539,0.178198313782991,0.000977517106549364,"u45","a0","1"
"var","97.5%","gain",0.837698558162268,0.775012386019978,0.000977517106549364,"u45","a0","1"
"mean","2.5%","loss",0.150439453125,0.1128173828125,0.000977517106549364,"u45","a0","16"
"mean","2.5%","gain",0.7336669921875,0.67431640625,0.000977517106549364,"u45","a0","16"
"mean","50%","loss",0.18212890625,0.13916015625,0.000977517106549364,"u45","a0","16"
"mean","50%","gain",0.7880859375,0.73828125,0.000977517106549364,"u45","a0","16"
"mean","97.5%","loss",0.19140625,0.150341796875,0.000977517106549364,"u45","a0","16"
"mean","97.5%","gain",0.842333984375,0.7455810546875,0.000977517106549364,"u45","a0","16"
"var","2.5%","loss",0.149324711326979,0.115337735024132,0.000977517106549364,"u45","a0","16"
"var","2.5%","gain",0.740936583577713,0.6674272971652,0.000977517106549364,"u45","a0","16"
"var","50%","loss",0.202864869715298,0.143161866904936,0.000977517106549364,"u45","a0","16"
"var","50%","gain",0.79945911992913,0.760681569984115,0.000977517106549364,"u45","a0","16"
"var","97.5%","loss",0.210793521467192,0.17663715023216,0.000977517106549364,"u45","a0","16"
"var","97.5%","gain",0.884865285923754,0.790141109940127,0.000977517106549364,"u45","a0","16"
"mean","2.5%","loss",0.1281494140625,0.115673828125,0.000977517106549364,"u45","a0","2"
"mean","2.5%","gain",0.7295166015625,0.712646484375,0.000977517106549364,"u45","a0","2"
"mean","50%","loss",0.1455078125,0.13623046875,0.000977517106549364,"u45","a0","2"
"mean","50%","gain",0.7646484375,0.724609375,0.000977517106549364,"u45","a0","2"
"mean","97.5%","loss",0.1718994140625,0.1485595703125,0.000977517106549364,"u45","a0","2"
"mean","97.5%","gain",0.8070556640625,0.7667236328125,0.000977517106549364,"u45","a0","2"
"var","2.5%","loss",0.156111128612231,0.11770377508706,0.000977517106549364,"u45","a0","2"
"var","2.5%","gain",0.722781422783785,0.674591332936217,0.000977517106549364,"u45","a0","2"
"var","50%","loss",0.162784759133675,0.143010561766862,0.000977517106549364,"u45","a0","2"
"var","50%","gain",0.781222316410068,0.728582447458456,0.000977517106549364,"u45","a0","2"
"var","97.5%","loss",0.178157766869807,0.169565591970613,0.000977517106549364,"u45","a0","2"
"var","97.5%","gain",0.841713251466276,0.793211721231977,0.000977517106549364,"u45","a0","2"
"mean","2.5%","loss",0.1395263671875,0.1164306640625,0.000977517106549364,"u45","a0","4"
"mean","2.5%","gain",0.74306640625,0.688037109375,0.000977517106549364,"u45","a0","4"
"mean","50%","loss",0.15966796875,0.134765625,0.000977517106549364,"u45","a0","4"
"mean","50%","gain",0.78515625,0.71484375,0.000977517106549364,"u45","a0","4"
"mean","97.5%","loss",0.203466796875,0.149365234375,0.000977517106549364,"u45","a0","4"
"mean","97.5%","gain",0.8150390625,0.75859375,0.000977517106549364,"u45","a0","4"
"var","2.5%","loss",0.139723016136669,0.125744521513013,0.000977517106549364,"u45","a0","4"
"var","2.5%","gain",0.746939149560117,0.693970895955523,0.000977517106549364,"u45","a0","4"
"var","50%","loss",0.169751000427664,0.143106977028348,0.000977517106549364,"u45","a0","4"
"var","50%","gain",0.820754482832356,0.750629563019306,0.000977517106549364,"u45","a0","4"
"var","97.5%","loss",0.223487115675403,0.171896096804741,0.000977517106549364,"u45","a0","4"
"var","97.5%","gain",0.846448577254399,0.780894313599707,0.000977517106549364,"u45","a0","4"
"mean","2.5%","loss",0.15498046875,0.1242431640625,0.000977517106549364,"u45","a0","8"
"mean","2.5%","gain",0.75888671875,0.704443359375,0.000977517106549364,"u45","a0","8"
"mean","50%","loss",0.16748046875,0.14306640625,0.000977517106549364,"u45","a0","8"
"mean","50%","gain",0.814453125,0.72705078125,0.000977517106549364,"u45","a0","8"
"mean","97.5%","loss",0.1849853515625,0.1534423828125,0.000977517106549364,"u45","a0","8"
"mean","97.5%","gain",0.842431640625,0.7619140625,0.000977517106549364,"u45","a0","8"
"var","2.5%","loss",0.167088507300831,0.130635997067449,0.000977517106549364,"u45","a0","8"
"var","2.5%","gain",0.769158189760508,0.689495891373411,0.000977517106549364,"u45","a0","8"
"var","50%","loss",0.177293346774194,0.150471766556696,0.000977517106549364,"u45","a0","8"
"var","50%","gain",0.822774430290811,0.744389777309384,0.000977517106549364,"u45","a0","8"
"var","97.5%","loss",0.200364349454729,0.162794472255315,0.000977517106549364,"u45","a0","8"
"var","97.5%","gain",0.852891813485154,0.769236968665995,0.000977517106549364,"u45","a0","8"
"mean","2.5%","loss",0.4491455078125,0.3215576171875,0.000977517106549364,"u45","a1","1"
"mean","2.5%","gain",1.0893798828125,0.950439453125,0.000977517106549364,"u45","a1","1"
"mean","50%","loss",0.52880859375,0.34619140625,0.000977517106549364,"u45","a1","1"
"mean","50%","gain",1.15673828125,1.0302734375,0.000977517106549364,"u45","a1","1"
"mean","97.5%","loss",0.5624267578125,0.3805908203125,0.000977517106549364,"u45","a1","1"
"mean","97.5%","gain",1.2175537109375,1.0606689453125,0.000977517106549364,"u45","a1","1"
"var","2.5%","loss",0.464941048272544,0.328025697053702,0.000977517106549364,"u45","a1","1"
"var","2.5%","gain",1.15508919843597,1.03661004417919,0.000977517106549364,"u45","a1","1"
"var","50%","loss",0.518549437163978,0.374899766312317,0.000977517106549364,"u45","a1","1"
"var","50%","gain",1.20732479151393,1.09572746746701,0.000977517106549364,"u45","a1","1"
"var","97.5%","loss",0.578143495501894,0.423644363239247,0.000977517106549364,"u45","a1","1"
"var","97.5%","gain",1.32068594208211,1.1974104626787,0.000977517106549364,"u45","a1","1"
"mean","2.5%","loss",0.3845703125,0.35908203125,0.000977517106549364,"u45","a1","16"
"mean","2.5%","gain",0.986865234375,1.055419921875,0.000977517106549364,"u45","a1","16"
"mean","50%","loss",0.41845703125,0.38720703125,0.000977517106549364,"u45","a1","16"
"mean","50%","gain",1.0234375,1.09912109375,0.000977517106549364,"u45","a1","16"
"mean","97.5%","loss",0.4538818359375,0.42373046875,0.000977517106549364,"u45","a1","16"
"mean","97.5%","gain",1.059130859375,1.15390625,0.000977517106549364,"u45","a1","16"
"var","2.5%","loss",0.402856302121518,0.362159778225806,0.000977517106549364,"u45","a1","16"
"var","2.5%","gain",1.01131476050831,1.160169805413,0.000977517106549364,"u45","a1","16"
"var","50%","loss",0.439622090359237,0.396791281005621,0.000977517106549364,"u45","a1","16"
"var","50%","gain",1.08754696664223,1.18311596942204,0.000977517106549364,"u45","a1","16"
"var","97.5%","loss",0.495807368035191,0.433149881819709,0.000977517106549364,"u45","a1","16"
"var","97.5%","gain",1.12315474554008,1.35774269439608,0.000977517106549364,"u45","a1","16"
"mean","2.5%","loss",0.4459228515625,0.333984375,0.000977517106549364,"u45","a1","2"
"mean","2.5%","gain",1.0485107421875,1.0326416015625,0.000977517106549364,"u45","a1","2"
"mean","50%","loss",0.47802734375,0.3525390625,0.000977517106549364,"u45","a1","2"
"mean","50%","gain",1.11279296875,1.07275390625,0.000977517106549364,"u45","a1","2"
"mean","97.5%","loss",0.505517578125,0.3812744140625,0.000977517106549364,"u45","a1","2"
"mean","97.5%","gain",1.1352294921875,1.1032470703125,0.000977517106549364,"u45","a1","2"
"var","2.5%","loss",0.428885320251405,0.356132320877627,0.000977517106549364,"u45","a1","2"
"var","2.5%","gain",1.1194555735658,1.11525337167033,0.000977517106549364,"u45","a1","2"
"var","50%","loss",0.502400835471652,0.377755949108016,0.000977517106549364,"u45","a1","2"
