"cross_space","cross_run","p_obs","comm_stat","(0,0.33]","(0.33,0.66]","(0.66,1]","land_het","d","v","dcorr"
"var","97.5%",0.2,"rich",2.41569774101906,2.77518922688325,1.98577638627963,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.2,"abun",5.26416418946267,10.8789131231672,18.6981881567693,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.3,"rich",2.37196091458944,2.88237588682948,2.83806080748259,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.3,"abun",5.85159111433132,14.3458509696893,30.6709891251222,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.4,"rich",2.58954553091398,3.20985688538612,3.36478659293286,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.4,"abun",6.68365095479747,17.2825833944282,40.9850605029631,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.5,"rich",2.38937243688141,3.43464808906861,3.65759952727884,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.5,"abun",7.08653563259867,22.3866220244914,48.03716257045,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.6,"rich",2.35196983061461,3.62802476631232,4.09925082478006,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.6,"abun",7.84046426812225,26.9947704028058,54.6122693670577,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.7,"rich",2.34867388444679,3.60427494291453,4.28824051216551,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.7,"abun",8.88665199913703,32.5793629337732,59.8086488546631,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.8,"rich",2.28045450249725,3.47315901740439,4.52371051747312,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.8,"abun",9.37322292831287,35.2624733903424,62.3566534883233,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.9,"rich",2.32030961231519,3.56386441914101,4.74332102368188,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",0.9,"abun",10.4731083516618,41.3794812811202,66.1491522139235,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",1,"rich",2.26597918289498,3.52697004540109,4.91174631426411,0.000977517106549364,"a0.5","a0.5","16"
"var","97.5%",1,"abun",11.1134397146872,47.1982633081699,63.5548936950147,0.000977517106549364,"a0.5","a0.5","16"
"mean","2.5%",0.1,"rich",2.1968017578125,2.1302734375,1.46298828125,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.1,"abun",2.643310546875,3.288916015625,3.0386474609375,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.2,"rich",2.11767578125,2.6801513671875,4.029833984375,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.2,"abun",2.74482421875,4.5925537109375,11.2638916015625,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.3,"rich",2.1206787109375,2.8468017578125,5.6966552734375,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.3,"abun",2.9179931640625,5.316845703125,20.2882568359375,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.4,"rich",2.120556640625,2.8643798828125,6.8992431640625,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.4,"abun",3.045849609375,5.704833984375,29.7014404296875,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.5,"rich",2.11103515625,2.8694580078125,7.903076171875,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.5,"abun",3.2108154296875,6.1134765625,39.1095947265625,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.6,"rich",2.09765625,2.833935546875,8.7095458984375,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.6,"abun",3.2374755859375,6.4077392578125,48.6041748046875,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.7,"rich",2.0662353515625,2.8681396484375,9.3236572265625,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.7,"abun",3.3536865234375,6.7872802734375,58.2596923828125,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.8,"rich",2.0848388671875,2.867578125,9.901513671875,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.8,"abun",3.48701171875,7.1541259765625,67.7409423828125,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.9,"rich",2.084375,2.818017578125,10.3766845703125,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.9,"abun",3.56865234375,7.345556640625,77.22939453125,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",1,"rich",2.089697265625,2.7969970703125,10.7871337890625,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",1,"abun",3.6749267578125,7.6400634765625,86.8303466796875,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.1,"rich",2.3125,2.4794921875,1.57470703125,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.1,"abun",2.80078125,3.86328125,3.357421875,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.2,"rich",2.29296875,2.8779296875,4.17626953125,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.2,"abun",2.96484375,4.90673828125,11.97900390625,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.3,"rich",2.23974609375,2.9462890625,6.02685546875,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.3,"abun",3.07275390625,5.60546875,21.064453125,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.4,"rich",2.21484375,3.08349609375,7.42138671875,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.4,"abun",3.17822265625,6.30029296875,30.38427734375,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.5,"rich",2.18701171875,3.09912109375,8.45556640625,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.5,"abun",3.3076171875,6.77880859375,39.79248046875,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.6,"rich",2.173828125,3.08984375,9.32421875,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.6,"abun",3.39404296875,7.06640625,49.33447265625,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.7,"rich",2.18603515625,3.06689453125,10.02783203125,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.7,"abun",3.5400390625,7.548828125,58.86181640625,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.8,"rich",2.17431640625,3.09326171875,10.59912109375,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.8,"abun",3.58251953125,7.9267578125,68.31103515625,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.9,"rich",2.17919921875,3.076171875,11.126953125,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",0.9,"abun",3.7236328125,8.3974609375,77.78125,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",1,"rich",2.1865234375,3.06005859375,11.55078125,0.000977517106549364,"a0.5","a0.5","2"
"mean","50%",1,"abun",3.81640625,8.763671875,87.2587890625,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.1,"rich",2.4228271484375,2.620751953125,1.7421630859375,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.1,"abun",2.9580078125,4.0018798828125,3.9870361328125,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.2,"rich",2.4278564453125,3.17705078125,4.333056640625,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.2,"abun",3.1763427734375,5.4770263671875,12.54326171875,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.3,"rich",2.3946533203125,3.3849853515625,6.1741943359375,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.3,"abun",3.2841552734375,6.4436279296875,21.7051025390625,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.4,"rich",2.376171875,3.351513671875,7.6107177734375,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.4,"abun",3.413818359375,6.8578369140625,31.2504638671875,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.5,"rich",2.3673828125,3.28896484375,8.810986328125,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.5,"abun",3.5721435546875,7.175732421875,40.51552734375,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.6,"rich",2.349755859375,3.3415771484375,9.6884765625,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.6,"abun",3.6489990234375,7.6449951171875,50.3061767578125,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.7,"rich",2.3682861328125,3.3322509765625,10.42333984375,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.7,"abun",3.8113037109375,8.15751953125,59.6842529296875,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.8,"rich",2.358349609375,3.2926025390625,11.082958984375,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.8,"abun",3.9487548828125,8.5515380859375,69.12802734375,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.9,"rich",2.34453125,3.26328125,11.6230224609375,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",0.9,"abun",4.0106201171875,8.8741943359375,78.7405029296875,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",1,"rich",2.3419189453125,3.23193359375,12.1231689453125,0.000977517106549364,"a0.5","a0.5","2"
"mean","97.5%",1,"abun",4.1668212890625,9.1828857421875,88.414306640625,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.1,"rich",2.20391503238025,1.76505230766587,0.71171913184262,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.1,"abun",3.69276859287176,5.48914564623045,5.40885290181299,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.2,"rich",2.39418778256354,2.28423612861223,1.63672182860612,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.2,"abun",4.6351502598439,9.08250714523002,16.7388854443503,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.3,"rich",2.23854930351906,2.70793676590756,2.35344391018298,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.3,"abun",5.82379566837732,12.8008521772666,27.6273673049166,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.4,"rich",2.24443416651393,2.91617564092284,2.76294740022452,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.4,"abun",6.25178824058376,16.1057841758691,35.5447752235688,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.5,"rich",2.13127959280303,3.09657852307093,3.09280825677389,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.5,"abun",7.12557331282839,20.9340747523751,46.1256689882698,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.6,"rich",2.17074340939638,3.29863426827499,3.53112093719453,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.6,"abun",7.40448543365866,24.3928078749313,50.9357362689394,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.7,"rich",2.17037505059415,3.35350872796768,3.64396843784366,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.7,"abun",9.07930739953721,29.2994222482512,54.3562131521872,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.8,"rich",2.13002001332631,3.30551874751802,3.91395145539315,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.8,"abun",9.55349462365592,33.8325283136303,57.0633049242424,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.9,"rich",2.10200486467498,3.33363453556482,4.1011081072825,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",0.9,"abun",10.6915319478174,37.3334472178947,58.2978420402997,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",1,"rich",2.05605382835411,3.27823814474126,4.31790803702346,0.000977517106549364,"a0.5","a0.5","2"
"var","2.5%",1,"abun",11.5553731700192,41.1558003564501,57.8942954621823,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.1,"rich",2.31335675937805,2.17924360795455,0.860226031738759,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.1,"abun",3.98762400339076,6.5906279592803,5.68514737215909,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.2,"rich",2.48509620524804,2.65834392946603,1.79827827162757,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.2,"abun",5.16546529432429,10.4784655081562,18.1223834234482,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.3,"rich",2.55404934552175,3.09642194373167,2.68256563874633,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.3,"abun",6.32212147941105,15.0548354640152,29.5622737582478,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.4,"rich",2.50205240408113,3.31401209677419,3.28610656081989,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.4,"abun",6.84216487582478,19.0755948153409,40.2348971697825,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.5,"rich",2.43864170943304,3.58426789314516,3.71633961846285,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.5,"abun",7.63892866416178,24.1732104945626,47.7592663657747,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.6,"rich",2.34977834035924,3.55920040246212,3.81446935331134,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.6,"abun",8.867521134989,27.0690271222813,54.0071089549731,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.7,"rich",2.36679945243768,3.84071578308284,4.25889216000733,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.7,"abun",9.60934015686095,33.5185222308773,62.9469343765274,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.8,"rich",2.37424920194892,3.85421201047776,4.47222476783969,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.8,"abun",10.8739107939272,38.3214804611131,65.627900094697,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.9,"rich",2.26683305458822,3.78998226341031,4.71461607633798,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",0.9,"abun",11.5523310537329,44.0838354563783,68.0940225401698,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",1,"rich",2.29543688523338,3.77778191440616,5.05729453048632,0.000977517106549364,"a0.5","a0.5","2"
"var","50%",1,"abun",12.7688071809323,50.5063304733321,70.0173413825758,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.1,"rich",2.55758055447367,2.35647146871945,0.95324566226784,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.1,"abun",4.33961006231672,6.99191257331378,6.88439468876008,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.2,"rich",2.78823110929099,2.92877802247526,1.93559546447336,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.2,"abun",5.80059288226265,12.1433174677725,19.2773677344896,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.3,"rich",2.78362193475837,3.37018047791422,2.88805672653959,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.3,"abun",6.71744507671218,16.755657356389,30.6522435401775,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.4,"rich",2.69207036977639,3.86120247491294,3.51764673734574,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.4,"abun",7.24896055279356,23.4645101388762,42.2188874633431,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.5,"rich",2.49857324505132,3.86816940829668,3.91279265850287,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.5,"abun",8.37036443059629,26.4039047464947,51.9426044960059,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.6,"rich",2.57408892350929,4.00090499087396,4.05201087869624,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.6,"abun",9.47251470571389,31.2358011821848,59.3703450759485,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.7,"rich",2.4939285352899,4.23143760405211,4.51666055718475,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.7,"abun",11.5716680413001,38.5986688966276,65.1080383360444,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.8,"rich",2.48502298692571,4.06742937343445,4.96170443090176,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.8,"abun",12.480036002986,42.8128219171936,68.1191446343475,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.9,"rich",2.47864609585013,4.03662460192907,5.40300586510264,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",0.9,"abun",13.9139383295531,49.6645408772071,70.862082264174,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",1,"rich",2.5040619463282,4.06382458818273,5.91766251221896,0.000977517106549364,"a0.5","a0.5","2"
"var","97.5%",1,"abun",15.050529973691,56.3081520774148,71.5710751113071,0.000977517106549364,"a0.5","a0.5","2"
"mean","2.5%",0.1,"rich",2.1805419921875,2.3209716796875,1.4152587890625,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.1,"abun",2.6385986328125,3.519140625,2.8761474609375,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.2,"rich",1.973388671875,2.7405029296875,4.3052001953125,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.2,"abun",2.564013671875,4.684326171875,11.5208984375,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.3,"rich",1.948193359375,2.8025634765625,6.1861572265625,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.3,"abun",2.7112060546875,5.3262939453125,20.8208740234375,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.4,"rich",1.8927978515625,2.8181396484375,7.4988037109375,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.4,"abun",2.709521484375,5.6623779296875,30.3124267578125,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.5,"rich",1.9015625,2.810009765625,8.456884765625,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.5,"abun",2.790673828125,6.1222900390625,39.7505859375,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.6,"rich",1.868115234375,2.744482421875,9.2984130859375,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.6,"abun",2.8236083984375,6.35703125,49.3741943359375,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.7,"rich",1.8720703125,2.70595703125,9.9501708984375,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.7,"abun",2.93466796875,6.5860595703125,58.8636474609375,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.8,"rich",1.862109375,2.6887451171875,10.5381103515625,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.8,"abun",3.0377685546875,6.8326416015625,68.1513916015625,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.9,"rich",1.873974609375,2.672607421875,11.0066650390625,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.9,"abun",3.1220947265625,7.089111328125,77.900390625,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",1,"rich",1.882763671875,2.6610595703125,11.42939453125,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",1,"abun",3.1907958984375,7.427734375,87.5515625,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.1,"rich",2.2490234375,2.6494140625,1.51708984375,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.1,"abun",2.75390625,4.091796875,3.11767578125,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.2,"rich",2.115234375,3.03759765625,4.34619140625,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.2,"abun",2.787109375,5.26806640625,11.88037109375,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.3,"rich",2.07666015625,3.11279296875,6.37548828125,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.3,"abun",2.88134765625,5.8037109375,21.37744140625,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.4,"rich",1.98291015625,3.06787109375,7.75244140625,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.4,"abun",2.837890625,6.2333984375,30.85205078125,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.5,"rich",1.9404296875,3.02978515625,8.8583984375,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.5,"abun",2.89306640625,6.64208984375,40.41259765625,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.6,"rich",1.92822265625,2.88330078125,9.7392578125,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.6,"abun",3.01416015625,6.77392578125,49.98876953125,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.7,"rich",1.92236328125,2.87158203125,10.4658203125,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.7,"abun",3.02587890625,7.18359375,59.6669921875,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.8,"rich",1.92236328125,2.818359375,11.03857421875,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.8,"abun",3.12548828125,7.36767578125,69.35986328125,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.9,"rich",1.93359375,2.79345703125,11.587890625,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",0.9,"abun",3.21337890625,7.72119140625,78.9091796875,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",1,"rich",1.94384765625,2.7900390625,12.0185546875,0.000977517106549364,"a0.5","a0.5","4"
"mean","50%",1,"abun",3.2607421875,8.064453125,88.47412109375,0.000977517106549364,"a0.5","a0.5","4"
"mean","97.5%",0.1,"rich",2.3443359375,2.79482421875,1.7659912109375,0.000977517106549364,"a0.5","a0.5","4"
"mean","97.5%",0.1,"abun",2.8872314453125,4.2976806640625,3.7781494140625,0.000977517106549364,"a0.5","a0.5","4"
"mean","97.5%",0.2,"rich",2.23349609375,3.2721435546875,4.55,0.000977517106549364,"a0.5","a0.5","4"
"mean","97.5%",0.2,"abun",2.954296875,5.6521484375,12.4070556640625,0.000977517106549364,"a0.5","a0.5","4"
"mean","97.5%",0.3,"rich",2.1905029296875,3.287451171875,6.50595703125,0.000977517106549364,"a0.5","a0.5","4"
"mean","97.5%",0.3,"abun",3.0159912109375,6.23515625,21.903271484375,0.000977517106549364,"a0.5","a0.5","4"
"mean","97.5%",0.4,"rich",2.1817626953125,3.2415771484375,8.0425537109375,0.000977517106549364,"a0.5","a0.5","4"
