"cross_space","cross_run","p_obs","trans_rich","trans_abun","core_rich","core_abun","land_het","d","v","dcorr"
"var","97.5%",0.7,15.9614795255987,86.0979853983382,8.45427160179161,123.101300555963,0.000977517106549364,"g2","g2","4"
"var","97.5%",0.8,17.1638818645757,115.166775109971,8.76064727574383,150.122210448741,0.000977517106549364,"g2","g2","4"
"var","97.5%",0.9,18.5207788491645,142.465288787573,9.0954375295928,179.447517641129,0.000977517106549364,"g2","g2","4"
"var","97.5%",1,19.9462046991462,173.924000813325,9.12687217436461,211.536550739247,0.000977517106549364,"g2","g2","4"
"mean","2.5%",0.1,0.5291015625,0.59208984375,5.858056640625,9.0771728515625,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.2,0.979052734375,1.201953125,8.614013671875,18.1175048828125,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.3,1.340673828125,1.7876220703125,10.165966796875,27.271142578125,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.4,1.636279296875,2.37646484375,11.2369873046875,36.4104248046875,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.5,1.9099609375,2.9216796875,11.931982421875,45.2888671875,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.6,2.1867919921875,3.557763671875,12.5207763671875,54.4391357421875,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.7,2.442529296875,4.1923095703125,12.9457275390625,63.60380859375,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.8,2.593505859375,4.71298828125,13.2915771484375,72.7619384765625,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.9,2.8023193359375,5.306201171875,13.57080078125,81.76669921875,0.000977517106549364,"g2","g2","8"
"mean","2.5%",1,2.9708984375,5.90830078125,13.810791015625,90.878125,0.000977517106549364,"g2","g2","8"
"mean","50%",0.1,0.71728515625,0.81982421875,6.1494140625,9.236328125,0.000977517106549364,"g2","g2","8"
"mean","50%",0.2,1.2236328125,1.55810546875,9.0771484375,18.4072265625,0.000977517106549364,"g2","g2","8"
"mean","50%",0.3,1.73779296875,2.42578125,10.861328125,27.4931640625,0.000977517106549364,"g2","g2","8"
"mean","50%",0.4,2.078125,3.16455078125,11.9775390625,36.78173828125,0.000977517106549364,"g2","g2","8"
"mean","50%",0.5,2.4462890625,4.01123046875,12.74365234375,45.89794921875,0.000977517106549364,"g2","g2","8"
"mean","50%",0.6,2.77001953125,4.8056640625,13.3173828125,55.041015625,0.000977517106549364,"g2","g2","8"
"mean","50%",0.7,3.0205078125,5.62841796875,13.79052734375,64.330078125,0.000977517106549364,"g2","g2","8"
"mean","50%",0.8,3.2578125,6.43603515625,14.13623046875,73.2802734375,0.000977517106549364,"g2","g2","8"
"mean","50%",0.9,3.48779296875,7.24072265625,14.42822265625,82.5849609375,0.000977517106549364,"g2","g2","8"
"mean","50%",1,3.6865234375,8.03125,14.66064453125,91.77392578125,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.1,0.8179931640625,0.9169677734375,6.353173828125,9.47587890625,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.2,1.3962646484375,1.747900390625,9.57333984375,18.9931884765625,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.3,1.9474609375,2.6404541015625,11.31982421875,28.0207275390625,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.4,2.45693359375,3.554736328125,12.5782470703125,37.6875732421875,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.5,2.81796875,4.3685546875,13.43896484375,46.9564453125,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.6,3.1485107421875,5.27724609375,14.0033203125,56.331640625,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.7,3.4616943359375,6.1617919921875,14.514599609375,65.846435546875,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.8,3.7543701171875,7.011962890625,14.904638671875,75.1301513671875,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.9,4.028759765625,7.8862548828125,15.1849853515625,84.566162109375,0.000977517106549364,"g2","g2","8"
"mean","97.5%",1,4.2689208984375,8.784228515625,15.416455078125,93.8663818359375,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.1,1.20522647085777,1.65032571175464,3.61935856167522,9.53623980002902,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.2,3.0685113244975,5.71431451612903,4.4158512417522,20.301447064203,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.3,5.05023235123412,12.2157055926579,5.01662390029326,32.1509989002933,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.4,6.97746994898583,21.0083169856962,5.50871861253666,45.6276470046356,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.5,8.75872873136608,29.9892580034213,5.63621672241569,57.3120178282319,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.6,10.700036298914,43.5086981839565,5.82986009286413,72.3997915139296,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.7,12.0053400690371,60.2189510162741,6.1817634828629,88.6560226127199,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.8,13.1572788033434,74.7461491171799,6.1362044079912,103.374399671806,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.9,14.5004754895222,92.9803903768023,6.21633587163215,117.161022173601,0.000977517106549364,"g2","g2","8"
"var","2.5%",1,15.6838295378177,116.333026331867,6.28538535557185,135.322106706875,0.000977517106549364,"g2","g2","8"
"var","50%",0.1,1.48265432169477,2.18681984283358,3.78120036045943,9.99416687668011,0.000977517106549364,"g2","g2","8"
"var","50%",0.2,3.58319539268695,6.66690484100073,5.00370769183773,21.2453563164406,0.000977517106549364,"g2","g2","8"
"var","50%",0.3,5.84433040078201,14.5704881476051,6.02829358351662,34.7955208906097,0.000977517106549364,"g2","g2","8"
"var","50%",0.4,7.7821492393695,24.2463911099401,6.55067958440249,49.7934040505865,0.000977517106549364,"g2","g2","8"
"var","50%",0.5,9.74667176426564,37.1137852822581,6.95219234940127,66.3973664314516,0.000977517106549364,"g2","g2","8"
"var","50%",0.6,11.6782775461266,51.6689539039589,7.44166351646505,82.7255654134592,0.000977517106549364,"g2","g2","8"
"var","50%",0.7,13.3425395588954,72.0951298837671,7.61537279294966,103.671872613484,0.000977517106549364,"g2","g2","8"
"var","50%",0.8,15.0492233321114,93.9541440424914,7.63162115102639,123.684620906647,0.000977517106549364,"g2","g2","8"
"var","50%",0.9,16.1564881743341,116.51055413001,7.75013507682674,145.211101215023,0.000977517106549364,"g2","g2","8"
"var","50%",1,17.4932900705645,142.787820556879,7.79410568640029,170.760610451796,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.1,1.77077985150141,2.45704358828965,3.95975018423906,10.2332401637341,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.2,4.07089325875947,7.50367571251833,5.41389818834769,22.7171159761043,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.3,6.6637646627566,16.8998294834051,6.38315319907747,37.0412355424838,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.4,9.50887554985337,28.2901105625305,6.91966336754643,54.9979277162375,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.5,11.2417491446725,44.3771877672898,7.41914432410038,70.9404510945519,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.6,13.5153203134546,61.1813197817388,7.71584217298998,95.8992806085044,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.7,15.8284686344926,83.1785645247205,7.87876439546676,121.428914650538,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.8,17.352355706447,108.378616312126,7.92755249858718,148.628190939447,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.9,18.8730941280242,134.115438660802,7.98288607629979,178.396550887211,0.000977517106549364,"g2","g2","8"
"var","97.5%",1,20.5944800114935,166.070550960716,8.10348023296218,207.27161553794,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.1,0.533056640625,0.5435546875,1.009130859375,1.0442138671875,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.2,1.08759765625,1.1239990234375,1.9087158203125,2.049609375,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.3,1.5925537109375,1.68369140625,2.803076171875,3.1329833984375,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.4,2.112109375,2.2665283203125,3.590234375,4.14599609375,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.5,2.586376953125,2.8207763671875,4.2816162109375,5.1776611328125,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.6,3.063232421875,3.4001953125,5.0160888671875,6.1786865234375,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.7,3.4511962890625,3.9143798828125,5.659521484375,7.2920166015625,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.8,3.9382080078125,4.5537109375,6.2531494140625,8.26142578125,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.9,4.364599609375,5.149462890625,6.8162841796875,9.2738037109375,0.000977517106549364,"g32","g32","1"
"mean","2.5%",1,4.760595703125,5.6854736328125,7.338916015625,10.344580078125,0.000977517106549364,"g32","g32","1"
"mean","50%",0.1,0.57470703125,0.58984375,1.03271484375,1.07666015625,0.000977517106549364,"g32","g32","1"
"mean","50%",0.2,1.15234375,1.205078125,1.97900390625,2.13916015625,0.000977517106549364,"g32","g32","1"
"mean","50%",0.3,1.66748046875,1.77197265625,2.88671875,3.28173828125,0.000977517106549364,"g32","g32","1"
"mean","50%",0.4,2.2158203125,2.37646484375,3.75732421875,4.341796875,0.000977517106549364,"g32","g32","1"
"mean","50%",0.5,2.6875,2.96240234375,4.47607421875,5.42138671875,0.000977517106549364,"g32","g32","1"
"mean","50%",0.6,3.1552734375,3.556640625,5.2548828125,6.58203125,0.000977517106549364,"g32","g32","1"
"mean","50%",0.7,3.630859375,4.18994140625,5.865234375,7.61474609375,0.000977517106549364,"g32","g32","1"
"mean","50%",0.8,4.09619140625,4.8115234375,6.4580078125,8.73095703125,0.000977517106549364,"g32","g32","1"
"mean","50%",0.9,4.50244140625,5.36376953125,7.0634765625,9.8134765625,0.000977517106549364,"g32","g32","1"
"mean","50%",1,4.908203125,5.95703125,7.61767578125,10.8984375,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.1,0.6402587890625,0.6484619140625,1.179931640625,1.2402099609375,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.2,1.2291748046875,1.2880126953125,2.181787109375,2.3942626953125,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.3,1.846484375,1.9977294921875,3.1263671875,3.5878173828125,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.4,2.361962890625,2.6066162109375,3.977783203125,4.7571044921875,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.5,2.89267578125,3.252392578125,4.8409423828125,6.0537109375,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.6,3.39951171875,3.8664306640625,5.5329345703125,7.179931640625,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.7,3.8304443359375,4.5080810546875,6.248095703125,8.413916015625,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.8,4.3145263671875,5.15576171875,6.85771484375,9.5874267578125,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.9,4.7839599609375,5.8408447265625,7.4170654296875,10.7360107421875,0.000977517106549364,"g32","g32","1"
"mean","97.5%",1,5.21103515625,6.4786376953125,7.9683349609375,11.9716064453125,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.1,0.559261473416117,0.588099707699475,0.981245417888563,1.09701797619593,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.2,1.04187603574811,1.1508488361437,1.90752027107008,2.4171004398827,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.3,1.61005761527829,1.88793761550739,2.80864312702377,4.02394031513471,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.4,1.97467813053672,2.47521841397849,3.59878134927908,5.67982992729717,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.5,2.54742914910191,3.24468186304833,4.40323048402371,7.81191320335411,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.6,2.75955370234604,3.89507709402493,4.95601127676717,9.779923478739,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.7,3.2561984751115,4.90390634546065,5.65212228128055,12.9358698422608,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.8,3.61959055493188,5.58276362414467,6.48225166865225,15.0686434659091,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.9,3.96782109623198,6.42534372995326,6.69159982034305,17.7182882329469,0.000977517106549364,"g32","g32","1"
"var","2.5%",1,4.24286259775171,7.33424987494654,6.97215228933743,20.7943703987964,0.000977517106549364,"g32","g32","1"
"var","50%",0.1,0.608800326857283,0.646102055076979,1.0588142641129,1.19047741782747,0.000977517106549364,"g32","g32","1"
"var","50%",0.2,1.12623621548143,1.28433815218719,2.09349607465787,2.71229829163612,0.000977517106549364,"g32","g32","1"
"var","50%",0.3,1.65906370280425,1.98575488376711,2.9911770489675,4.46245675632331,0.000977517106549364,"g32","g32","1"
"var","50%",0.4,2.1891495601173,2.86207224080523,3.89209079835655,6.45400992027126,0.000977517106549364,"g32","g32","1"
"var","50%",0.5,2.69356509271139,3.72041769764174,4.63902078369379,8.63296046401515,0.000977517106549364,"g32","g32","1"
"var","50%",0.6,3.03266854533236,4.41057770879154,5.45937099065249,11.3893525094697,0.000977517106549364,"g32","g32","1"
"var","50%",0.7,3.50813086128421,5.28727881766251,6.01305710838221,14.243662844422,0.000977517106549364,"g32","g32","1"
"var","50%",0.8,3.87167319617546,6.45692051564027,6.5458664581806,17.6690469780975,0.000977517106549364,"g32","g32","1"
"var","50%",0.9,4.28181846820015,7.48166153088343,6.95675059567449,21.2214911527065,0.000977517106549364,"g32","g32","1"
"var","50%",1,4.57524733855694,8.48388528684018,7.30562301441838,24.6754700482649,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.1,0.624871509958456,0.677317021016618,1.21393506002566,1.41876205190769,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.2,1.31921157613178,1.55979275969117,2.49879605021994,3.36034394951277,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.3,2.09202893985215,2.65458246941441,3.64843960013441,5.59737998686461,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.4,2.63738067418133,3.52213663379002,4.88562617893909,8.62378657574994,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.5,2.97068479655425,4.3773603362888,5.93794281811309,11.9740062545821,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.6,3.54233412756598,5.40494206970155,6.90913529829546,16.4823038856305,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.7,3.96970105063997,6.88473748797196,7.57788663474462,20.4723483177923,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.8,4.34746468433071,7.86854616763655,8.38952211918835,25.6808070625611,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.9,4.99746716630774,9.80670723267198,8.71804237403012,29.9186812683284,0.000977517106549364,"g32","g32","1"
"var","97.5%",1,5.15997143817204,10.9087388740607,9.27506135733596,36.4204859281449,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.1,0.9075927734375,0.940576171875,1.8309814453125,1.9632080078125,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.2,1.7008544921875,1.8211669921875,3.42158203125,3.9599853515625,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.3,2.5386962890625,2.7827880859375,4.822412109375,5.9091064453125,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.4,3.1960205078125,3.63291015625,6.0077392578125,7.89267578125,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.5,3.9242431640625,4.552880859375,7.1091796875,9.938720703125,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.6,4.6114013671875,5.48740234375,8.0415283203125,11.8822021484375,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.7,5.265625,6.486962890625,8.8409423828125,13.799755859375,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.8,5.8300048828125,7.4078369140625,9.5846923828125,15.84951171875,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.9,6.3908447265625,8.31171875,10.2221435546875,17.787939453125,0.000977517106549364,"g32","g32","16"
"mean","2.5%",1,6.912890625,9.2339599609375,10.80087890625,19.7648681640625,0.000977517106549364,"g32","g32","16"
"mean","50%",0.1,1.60888671875,1.74072265625,4.0947265625,4.9833984375,0.000977517106549364,"g32","g32","16"
"mean","50%",0.2,2.97265625,3.4853515625,6.85693359375,9.79296875,0.000977517106549364,"g32","g32","16"
"mean","50%",0.3,4.0927734375,5.07373046875,8.974609375,14.90380859375,0.000977517106549364,"g32","g32","16"
"mean","50%",0.4,5.154296875,6.85888671875,10.48193359375,19.892578125,0.000977517106549364,"g32","g32","16"
"mean","50%",0.5,6.06591796875,8.6318359375,11.685546875,24.81591796875,0.000977517106549364,"g32","g32","16"
"mean","50%",0.6,6.931640625,10.21484375,12.65380859375,29.81982421875,0.000977517106549364,"g32","g32","16"
"mean","50%",0.7,7.64453125,11.8857421875,13.48095703125,34.92041015625,0.000977517106549364,"g32","g32","16"
"mean","50%",0.8,8.32470703125,13.6240234375,14.1552734375,39.89501953125,0.000977517106549364,"g32","g32","16"
"mean","50%",0.9,8.95703125,15.3388671875,14.720703125,44.87451171875,0.000977517106549364,"g32","g32","16"
"mean","50%",1,9.51318359375,17.05322265625,15.16357421875,49.810546875,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.1,1.8254638671875,1.9776611328125,4.82958984375,6.001513671875,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.2,3.3193359375,3.8576416015625,8.2037109375,12.1405029296875,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.3,4.7783203125,5.916796875,10.3357666015625,17.90458984375,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.4,5.91767578125,7.8851806640625,12.1075927734375,23.8894287109375,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.5,7.10322265625,9.96240234375,13.404150390625,29.90546875,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.6,7.991845703125,11.812890625,14.3958984375,36.0590576171875,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.7,8.8432373046875,13.8018310546875,15.17255859375,41.8828857421875,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.8,9.58681640625,15.6962890625,15.820458984375,48.03623046875,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.9,10.2701904296875,17.647998046875,16.3496826171875,53.865966796875,0.000977517106549364,"g32","g32","16"
"mean","97.5%",1,10.9085693359375,19.6569580078125,16.772314453125,59.9016845703125,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.1,0.999135150331439,1.10432713602762,2.02205391713251,2.48071744887127,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.2,1.75933559861468,2.22963821843689,3.83133629643206,6.16042208405883,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.3,2.67357221884928,3.62119300521597,5.5108224699108,11.1136463154096,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.4,3.20408554897513,5.01120173509286,6.70798490194282,17.2708566257331,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.5,4.4263886422822,7.22162584769062,7.30471072080431,24.7765194472446,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.6,4.90985628875703,8.96036473607038,7.79371303286138,32.9856699953797,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.7,5.35803778714565,11.3108822282808,8.18552794992516,41.7416913909763,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.8,5.81143819113514,13.8870005259882,7.83997414925464,54.1241626191349,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.9,6.25283136302542,16.2895797058284,7.41242599412726,67.1723137371701,0.000977517106549364,"g32","g32","16"
"var","2.5%",1,6.6216642228739,19.1988186982603,6.77496155322122,80.2029648408862,0.000977517106549364,"g32","g32","16"
"var","50%",0.1,2.10132909869868,2.63788909762952,5.55627882911779,10.5364497418744,0.000977517106549364,"g32","g32","16"
"var","50%",0.2,4.4186512936828,7.07596281616569,8.86815642564761,27.7774482794172,0.000977517106549364,"g32","g32","16"
"var","50%",0.3,6.51050067204301,13.6425943533113,10.2321426525843,52.6051670943304,0.000977517106549364,"g32","g32","16"
"var","50%",0.4,8.38217864125122,22.3695453781769,11.2956683773216,84.578246712335,0.000977517106549364,"g32","g32","16"
"var","50%",0.5,9.77079801289101,32.8030226661779,11.8904889685667,128.368825604839,0.000977517106549364,"g32","g32","16"
"var","50%",0.6,10.4855119364003,41.9807527454484,12.074495108596,180.704882907961,0.000977517106549364,"g32","g32","16"
"var","50%",0.7,11.4044873190066,57.1884841993524,11.6352314729961,229.762737792491,0.000977517106549364,"g32","g32","16"
"var","50%",0.8,11.8050822298082,71.9856479678336,11.5558397101051,295.698553389235,0.000977517106549364,"g32","g32","16"
"var","50%",0.9,11.9979757568121,88.0254741530731,11.484225604075,369.045849752566,0.000977517106549364,"g32","g32","16"
"var","50%",1,12.2127923005254,106.210083604442,11.0853795324719,450.20790137387,0.000977517106549364,"g32","g32","16"
"var","97.5%",0.1,2.62244038959402,3.44806224416544,8.61436690016343,15.3908847723072,0.000977517106549364,"g32","g32","16"
"var","97.5%",0.2,6.69902412958975,11.0914491118341,18.8077788023888,56.3431211052053,0.000977517106549364,"g32","g32","16"
"var","97.5%",0.3,11.0892511302542,21.8478689602044,25.9575328241462,117.047975589756,0.000977517106549364,"g32","g32","16"
"var","97.5%",0.4,14.6501512096774,36.7730927677099,29.8430709167659,195.215367614209,0.000977517106549364,"g32","g32","16"
"var","97.5%",0.5,18.6941772818915,56.1293462281586,33.1713841413123,304.989823989644,0.000977517106549364,"g32","g32","16"
"var","97.5%",0.6,21.405041396513,77.403946916239,35.5892407250428,443.039217456508,0.000977517106549364,"g32","g32","16"
"var","97.5%",0.7,23.9583692265396,102.352090397422,35.2314894391877,589.57698298032,0.000977517106549364,"g32","g32","16"
"var","97.5%",0.8,26.7108548310728,133.930745967742,35.2660487737124,770.204218239286,0.000977517106549364,"g32","g32","16"
"var","97.5%",0.9,28.1395332164895,165.690566769001,34.9006220216276,956.766228120418,0.000977517106549364,"g32","g32","16"
"var","97.5%",1,29.9291565717024,204.518336440578,33.9420284625489,1183.23567591394,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.1,0.6538818359375,0.67421875,1.1237060546875,1.1888916015625,0.000977517106549364,"g32","g32","2"
"mean","2.5%",0.2,1.258349609375,1.3280517578125,2.1242919921875,2.389013671875,0.000977517106549364,"g32","g32","2"
"mean","2.5%",0.3,1.7381591796875,1.8810546875,3.0404052734375,3.6191162109375,0.000977517106549364,"g32","g32","2"
"mean","2.5%",0.4,2.3331787109375,2.5922119140625,3.92421875,4.9019775390625,0.000977517106549364,"g32","g32","2"
"mean","2.5%",0.5,2.7863037109375,3.1873779296875,4.584716796875,5.8992919921875,0.000977517106549364,"g32","g32","2"
"mean","2.5%",0.6,3.2718994140625,3.8244873046875,5.2213134765625,7.15322265625,0.000977517106549364,"g32","g32","2"
"mean","2.5%",0.7,3.7251708984375,4.4650634765625,5.8530029296875,8.28427734375,0.000977517106549364,"g32","g32","2"
"mean","2.5%",0.8,4.2172119140625,5.1541748046875,6.49208984375,9.57890625,0.000977517106549364,"g32","g32","2"
"mean","2.5%",0.9,4.62060546875,5.8090087890625,7.0181396484375,10.775390625,0.000977517106549364,"g32","g32","2"
"mean","2.5%",1,5.0013671875,6.4140625,7.542138671875,11.9796142578125,0.000977517106549364,"g32","g32","2"
"mean","50%",0.1,0.78076171875,0.810546875,1.564453125,1.68994140625,0.000977517106549364,"g32","g32","2"
"mean","50%",0.2,1.5029296875,1.62109375,2.8955078125,3.330078125,0.000977517106549364,"g32","g32","2"
"mean","50%",0.3,2.2373046875,2.4873046875,4.08740234375,5.03515625,0.000977517106549364,"g32","g32","2"
"mean","50%",0.4,2.87646484375,3.275390625,4.9970703125,6.58544921875,0.000977517106549364,"g32","g32","2"
"mean","50%",0.5,3.44775390625,4.04443359375,5.9873046875,8.3408203125,0.000977517106549364,"g32","g32","2"
"mean","50%",0.6,4.029296875,4.87744140625,6.76953125,10.01806640625,0.000977517106549364,"g32","g32","2"
"mean","50%",0.7,4.59765625,5.76220703125,7.6337890625,11.68310546875,0.000977517106549364,"g32","g32","2"
"mean","50%",0.8,5.1376953125,6.59765625,8.2666015625,13.3212890625,0.000977517106549364,"g32","g32","2"
"mean","50%",0.9,5.59326171875,7.3916015625,8.90283203125,14.98193359375,0.000977517106549364,"g32","g32","2"
"mean","50%",1,6.0556640625,8.20458984375,9.443359375,16.65625,0.000977517106549364,"g32","g32","2"
"mean","97.5%",0.1,1.375146484375,1.5013427734375,2.7010986328125,3.204931640625,0.000977517106549364,"g32","g32","2"
"mean","97.5%",0.2,2.630517578125,3.091162109375,4.7931640625,6.56923828125,0.000977517106549364,"g32","g32","2"
"mean","97.5%",0.3,3.6047119140625,4.466162109375,6.29462890625,9.846142578125,0.000977517106549364,"g32","g32","2"
"mean","97.5%",0.4,4.5529541015625,6.0376708984375,7.5111328125,13.1335693359375,0.000977517106549364,"g32","g32","2"
"mean","97.5%",0.5,5.3624267578125,7.4837646484375,8.475439453125,16.29033203125,0.000977517106549364,"g32","g32","2"
"mean","97.5%",0.6,6.0643798828125,8.9994140625,9.245263671875,19.630078125,0.000977517106549364,"g32","g32","2"
"mean","97.5%",0.7,6.6365478515625,10.3818115234375,9.9096435546875,22.85205078125,0.000977517106549364,"g32","g32","2"
"mean","97.5%",0.8,7.26416015625,11.90302734375,10.52353515625,26.1392333984375,0.000977517106549364,"g32","g32","2"
"mean","97.5%",0.9,7.8092529296875,13.432421875,11.013916015625,29.39677734375,0.000977517106549364,"g32","g32","2"
"mean","97.5%",1,8.294384765625,14.8952392578125,11.464990234375,32.7369873046875,0.000977517106549364,"g32","g32","2"
"var","2.5%",0.1,0.663261966947703,0.734136921126588,1.17599448523796,1.39878118222294,0.000977517106549364,"g32","g32","2"
"var","2.5%",0.2,1.28629108626588,1.52855001470094,2.16519144157044,3.13176462839076,0.000977517106549364,"g32","g32","2"
"var","2.5%",0.3,1.77572652717956,2.30894409060362,3.15243322049884,5.16277495055138,0.000977517106549364,"g32","g32","2"
"var","2.5%",0.4,2.25712310701521,3.1986716411214,4.332267228739,8.49031830878085,0.000977517106549364,"g32","g32","2"
"var","2.5%",0.5,2.71132938985368,4.08803307616233,4.88652840145406,10.9491432644871,0.000977517106549364,"g32","g32","2"
"var","2.5%",0.6,3.13800109684293,5.27182161362873,5.6217784654127,14.7146115896872,0.000977517106549364,"g32","g32","2"
"var","2.5%",0.7,3.65190441620082,6.5650116891572,6.24121726176839,18.470106686828,0.000977517106549364,"g32","g32","2"
"var","2.5%",0.8,4.10953000423845,7.99660491794202,6.37934766006843,22.2043010752688,0.000977517106549364,"g32","g32","2"
"var","2.5%",0.9,4.20351524315738,9.1351598059094,6.84891329976937,27.3439739506965,0.000977517106549364,"g32","g32","2"
"var","2.5%",1,4.54484340634164,10.542540513502,7.19986148658969,32.2307317202392,0.000977517106549364,"g32","g32","2"
"var","50%",0.1,0.928589225164956,1.04367897727273,2.03288715023216,2.67052852746212,0.000977517106549364,"g32","g32","2"
"var","50%",0.2,1.97011604197214,2.47655104472141,4.45429868875244,6.95264196908602,0.000977517106549364,"g32","g32","2"
"var","50%",0.3,3.09648685697703,4.37471266342864,6.69789327880621,13.8103230197642,0.000977517106549364,"g32","g32","2"
"var","50%",0.4,3.85367170317082,5.96666036626344,8.04891690340909,21.4993752100134,0.000977517106549364,"g32","g32","2"
"var","50%",0.5,4.97440270268206,8.56560199398216,10.2580449466948,32.6561459478861,0.000977517106549364,"g32","g32","2"
